,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,0.00432888,1426104000,0.00432888,0.00432888,0.00432888,1.20284924,0.00520699,0.00432888
1,0.00432888,1426111200,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
2,0.00432888,1426118400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
3,0.00432888,1426125600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
4,0.00432888,1426132800,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
5,0.00432888,1426140000,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
6,0.00432888,1426147200,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
7,0.00432888,1426154400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
8,0.00432888,1426161600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
9,0.00432888,1426168800,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
10,0.00432888,1426176000,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
11,0.00432888,1426183200,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
12,0.00432888,1426190400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
13,0.00432888,1426197600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
14,0.00432888,1426204800,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
15,0.00432888,1426212000,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
16,0.00432888,1426219200,0.00432888,0.00432888,0.00432888,0.23100663000000002,0.00099999,0.00432888
17,0.00432888,1426226400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
18,0.00432888,1426233600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
19,0.00432888,1426240800,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
20,0.00432888,1426248000,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
21,0.00432888,1426255200,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
22,0.00432888,1426262400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
23,0.00432888,1426269600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
24,0.00432888,1426276800,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
25,0.00432888,1426284000,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
26,0.00432888,1426291200,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
27,0.00432888,1426298400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
28,0.00432888,1426305600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
29,0.00432888,1426312800,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
30,0.00432888,1426320000,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
31,0.00432888,1426327200,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
32,0.00432888,1426334400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
33,0.00432888,1426341600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
34,0.00432888,1426348800,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
35,0.00432888,1426356000,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
36,0.00432888,1426363200,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
37,0.00432888,1426370400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
38,0.00432888,1426377600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
39,0.00432888,1426384800,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
40,0.00432888,1426392000,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
41,0.00432888,1426399200,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
42,0.00432888,1426406400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
43,0.00432888,1426413600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
44,0.00432888,1426420800,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
45,0.00432888,1426428000,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
46,0.00432888,1426435200,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
47,0.00432888,1426442400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
48,0.00432888,1426449600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
49,0.00432888,1426456800,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
50,0.00432888,1426464000,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
51,0.00432888,1426471200,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
52,0.00432888,1426478400,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
53,0.00432888,1426485600,0.00432888,0.00432888,0.00432888,0.0,0.0,0.00432888
