,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,1.18697005,1544486400,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
1,1.18697005,1544486700,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
2,1.18697005,1544487000,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
3,1.18697005,1544487300,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
4,1.18697005,1544487600,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
5,1.18697005,1544487900,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
6,1.18697005,1544488200,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
7,1.18697005,1544488500,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
8,1.18697005,1544488800,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
9,1.18697005,1544489100,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
10,1.18697005,1544489400,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
11,1.18697005,1544489700,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
12,1.18697005,1544490000,1.18697005,1.18697005,1.18697005,4.90826461,5.82596308,1.18697005
13,1.18697005,1544490300,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
14,1.18697005,1544490600,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
15,1.18697005,1544490900,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
16,1.18697005,1544491200,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
17,1.18697005,1544491500,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
18,1.18697005,1544491800,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
19,1.18697005,1544492100,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
20,1.18697005,1544492400,1.18697005,1.18697005,1.18697005,0.0,0.0,1.18697005
21,1.18507024,1544492700,1.18507024,1.18507024,1.18507024,0.84459128,1.00089999,1.18507024
22,1.18507024,1544493000,1.18507024,1.18507024,1.18507024,0.0,0.0,1.18507024
23,1.18507024,1544493300,1.18507024,1.18507024,1.18507024,0.0,0.0,1.18507024
24,1.18507024,1544493600,1.18507024,1.18507024,1.18507024,0.0,0.0,1.18507024
25,1.18261166,1544493900,1.18507024,1.18261166,1.18507024,1.6909384200000002,2.00179998,1.18383967
26,1.18261166,1544494200,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
27,1.18261166,1544494500,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
28,1.18261166,1544494800,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
29,1.18261166,1544495100,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
30,1.18261166,1544495400,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
31,1.18261166,1544495700,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
32,1.18261166,1544496000,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
33,1.18261166,1544496300,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
34,1.18261166,1544496600,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
35,1.18261166,1544496900,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
36,1.18261166,1544497200,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
37,1.18261166,1544497500,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
38,1.18261166,1544497800,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
39,1.18261166,1544498100,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
40,1.18261166,1544498400,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
41,1.18261166,1544498700,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
42,1.18261166,1544499000,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
43,1.18261166,1544499300,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
44,1.18261166,1544499600,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
45,1.18261166,1544499900,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
46,1.18261166,1544500200,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
47,1.18261166,1544500500,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
48,1.18261166,1544500800,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
49,1.18261166,1544501100,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
50,1.18261166,1544501400,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
51,1.18261166,1544501700,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
52,1.18261166,1544502000,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
53,1.18261166,1544502300,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
54,1.18261166,1544502600,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
55,1.18261166,1544502900,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
56,1.18261166,1544503200,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
57,1.18261166,1544503500,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
58,1.18261166,1544503800,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
59,1.18261166,1544504100,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
60,1.18261166,1544504400,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
61,1.18261166,1544504700,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
62,1.18261166,1544505000,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
63,1.18261166,1544505300,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
64,1.18261166,1544505600,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
65,1.18261166,1544505900,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
66,1.18261166,1544506200,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
67,1.18261166,1544506500,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
68,1.18261166,1544506800,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
69,1.18261166,1544507100,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
70,1.18261166,1544507400,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
71,1.18261166,1544507700,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
72,1.18261166,1544508000,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
73,1.18261166,1544508300,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
74,1.18261166,1544508600,1.18261166,1.18261166,1.18261166,0.0,0.0,1.18261166
