date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-11-20,38041,141,8728222,61902.2836879433,4.26153044459008,20616401401.1431,4837792823.307220982430205265,167787265250.533,0.000231584245944192,0.283972136025432,0.0282029509475307,4376.0106161519,1762.5,3.82627204521174,2161204.39326186,2161204.39326186,66.71598464,116.456697124589,0.148274958048289,1226.21525858829,,280.200934867782,16813036.0935797,15410,31076,252009.11272598,309017419.327893,30.071717879545,36874.3993158604,0.13006,159.481556531993,934508.70482474,1145908833.13968,,0.131919911848676,0.102830089129168
2017-11-21,40845,153,9973705,65187.614379085,4.03624998088133,19740906245.5821,4890902778.34367377700275638,168035783949.786,0.000235909058588692,0.276959431791606,0.0352202793884001,5133.72002768922,1912.5,4.15143998874035,2245292.81101051,2245292.81101051,47.76241298,109.610638258367,0.14508274727961,1174.00931294667,,254.929748447992,16814948.5935797,18536,39193,352054.00117316,413314676.037428,33.6827514303628,39543.8638649137,0.12473305,146.437762332243,1320128.07681021,1549842656.45756,,0.131532845022872,0.103109160560144
2017-11-22,43787,149,11010021,73892.7583892617,4.40716557112097,21869761076.855,4962318915.395859419864634587,173597912113.766,0.000496918657851063,0.646227888352934,0.0390141049129185,12070.8907265445,1862.5,4.04245784897672,2422125.68001036,2422125.68001036,41.12796504,118.842593546486,0.157640441309862,1300.47016376395,,316.774603142288,16816811.0935797,18679,39007,408889.93843607,531749165.199387,33.6700953026377,43786.9543521691,0.20069324,260.995570689118,1313369.40746999,1707997728.41506,,0.131941787157546,0.103615705774869
2017-11-23,70122,161,15845338,98418.248447205,5.12273280119522,27140058870.7928,5297964958.168536345195448085,225032804105.199,0.000125284386946879,0.202167863787302,0.0161367165306098,5742.98250660589,2012.5,4.36750225670009,3247514.20178522,3247514.20178522,30.87001158,140.962368140131,0.199917946194089,1613.67165306098,,397.499477098478,16818823.5935797,28407,57775,544827.25242624,879172293.055323,25.3954181578499,40979.8663989525,0.259899805,419.392947964576,1467220.28406978,2367611781.19948,,0.135426887058048,0.106590565819253
2017-11-24,113060,131,21944645,167516.374045802,5.08685436686541,27570552764.9865,5419961095.12682631625289805,254233039882.757,0.000134691890991864,0.220774559445605,0.0207183254377281,5237.43487372809,1637.5,3.55333600354235,2684039.39116138,2684039.39116138,41.11609551,138.474951877425,0.199103976789275,1639.10802513672,,395.343974892161,16820461.0935797,23723,69175,409096.75120473,670553767.957033,13.1684801586353,21584.5615068729,0.0230919,37.8501186056546,910929.6149736,1493112042.23793,,0.135435836358201,0.106540639983908
2017-11-25,43253,147,9189507,62513.6530612245,4.74417341008047,26375231305.5639,5559499838.163915534061908783,218044058336.657,0.000145958642990244,0.228844646199727,0.0238316728010986,4175.49941456024,1837.5,3.98689570434786,2880967.02447491,2880967.02447491,48.23118033,129.394409617088,0.178977579927502,1567.87321059859,,366.053127231279,16822298.5935797,18246,38586,348784.71724721,546850214.438105,17.871173363988,28019.7339593598,0.14710864,230.647695703592,689577.09542284,1081169454.55586,,0.136477137796755,0.106878058826566
2017-11-26,43747,141,9943210,70519.219858156,5.18117434100831,29229198362.1963,5641423437.704274723934901068,208382118867.908,0.000122032155484338,0.212011954746127,0.021960040756102,4101.58327651857,1762.5,3.82376464530016,3062070.55637894,3062070.55637894,65.358326,140.648979923879,0.186412341186152,1737.34499652706,,371.953881233485,16824061.0935797,19346,37322,257412.66831898,447214611.34666,16.5245775813914,28708.8921807536,0.1999,347.295264805759,616730.28449269,1071473273.97009,,0.136012369762862,0.107321670772265
2017-11-27,46883,122,10552894,86499.131147541,4.68363769182947,26974738649.8913,5759356385.945113273511327694,209399551021.715,0.000124971903238705,0.200354650928321,0.0246251145938049,4008.69585577383,1525,3.30820571066108,2444876.28616878,2444876.28616878,43.32019035,126.767867171785,0.164756169243144,1603.19756470084,,282.684246488287,16825586.0935797,20008,43474,388400.55771827,622682828.262379,32.0161748069412,51328.2534815245,0.16935621,271.511463438964,1391871.18355696,2231444491.85579,,0.138050836255695,0.107842593274235
2017-11-28,50642,145,12266040,84593.3793103448,4.33511552348815,25133364452.0194,5797622765.954907179752522947,188986237066.699,0.000114098085785794,0.170416642678582,0.0207983484819752,3949.23527743346,1812.5,3.93146032835053,2707145.8975641,2707145.8975641,42.79745748,117.287394859855,0.150379433740121,1493.59773658709,,233.188900590421,16827398.5935797,23174,45188,393186.87565683,587263027.536791,34.4161458793507,51403.8775874493,0.283392805,423.274852113067,1555196.7999961,2322838420.42166,,0.139280248204245,0.10841380848134
2017-11-29,60934,142,13920962,98034.9436619718,3.86295035665555,22468054552.4512,5816293888.877076582970466107,175341318441.069,0.000116731281695651,0.155843946405801,0.0180233888116102,4382.1759289847,1775,3.84971372447192,2369741.86226726,2369741.86226726,36.79027198,102.247958704819,0.13623082494928,1335.06583789705,,202.431705256548,16829173.44948477,28119,56852,457435.41817241,610706399.846136,27.5017510322655,36716.6482855276,0.29109926,388.636677463111,1563529.54968636,2087414888.32882,,0.141896730459178,0.109533594245604
