date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2014-05-20,192586,177,44552444,251708.723163842,1.47882355346123,6268162379.28753,4238614109.585081391454305085,8853416309.12777,0.000186740317458108,0.0914815040479538,0.0489886197545295,6573.12902885359,4425,12.622957047585,2167746.42413793,2167746.42413793,70.50926943,55.7435926318176,1,489.886197545295,305.258753263444,-2.29964489614214,12795139.79102867,71852,205242,181467.48497048,88898416.1902964,7.05013433414209,3453.7635011364,0.044,21.554992691993,1446983.67100799,708857328.500236,0.070446437956168,0.0281283710658566,0.0529789349070565
2014-05-21,157311,175,41904752,239455.725714286,1.48932979928673,6319472311.81534,4243165157.134353104677923081,8853416309.12777,0.000186347145047136,0.0920047082047686,0.049372749006429,6421.74462327644,4375,12.4760588668507,2160057.76903127,2160057.76903127,97.38994674,56.4610669864614,1,493.72749006429,304.94066038193,-0.819561238642423,12799514.79102867,69798,185505,131425.42141172,64888343.4442501,3.64456631281178,1799.42257799743,0.041526335,20.5026931511189,676085.27385815,333801885.331413,0.0703921538141123,0.0279830726486448,0.0529878210458823
2014-05-22,162838,172,41697036,242424.627906977,1.58862771337501,6754468764.62567,4251763146.115533246177255262,8853416309.12777,0.000174770554473768,0.092197698142003,0.0527535650496785,6676.12752016057,4300,12.2580654720163,2268403.29713618,2268403.29713618,87.38309871,60.4864620403238,1,527.535650496785,334.654636811105,7.80893014978616,12803814.79102867,72411,185588,146525.07154699,77297198.9326293,3.85356429801997,2032.89254868715,0.03994728,21.0736143403772,715175.29094093,377280462.325751,0.070530438222061,0.0305464988676339,0.0533911159466141
2014-05-23,177498,165,42250361,256062.793939394,1.57423203081557,6699838993.77776,4255941222.531689012660586257,8853416309.12778,0.00017544226889173,0.0917739287860333,0.0523100444184687,6819.2617784462,4125,11.7554034806959,2157789.33226183,2157789.33226183,73.65054754,60.0396766650074,1,523.100444184687,318.562186502873,6.66323291306018,12807939.79102854,74305,193153,173901.48775215,90967945.4875276,6.08132672197108,3181.14470949528,0.0416,21.760978478083,1174626.50032888,614447644.073142,0.0704948324206447,0.0303338084701481,0.0533981477833253
2014-05-24,123811,154,29037786,188557.051948052,1.58470668973939,6754274771.96504,4262160824.900546821184949351,9664972794.12683,0.000213087001435555,0.112337790543339,0.0527192131789012,5790.78842692802,3850,10.9684128675295,2029689.7073877,2029689.7073877,46.02122918,60.2475448932361,1,527.192131789012,301.070008711917,4.983961098393,12811789.79102854,51548,136331,278388.69191637,146764327.957346,6.45332645135398,3402.14292901973,0.03413099,17.9935893781695,879788.44843954,463817547.656188,0.0699117203575847,0.0267140486171544,0.0534089392294597
2014-05-25,187419,161,35408349,219927.633540373,1.71660511950711,7338087022.90532,4274767061.752846124066800491,10455720138.4849,0.000177355034880089,0.10155005367365,0.0572580607831677,5851.92339299773,4025,11.4633757116124,2304636.9465225,2304636.9465225,83.05037689,65.8837306671745,1,572.580607831677,339.315326490697,22.7058857330781,12815814.79102854,57626,198927,154313.74631694,88357058.6629367,3.88857166104254,2226.52072527677,0.011033595,6.31762253166855,773541.89481621,442915088.317133,0.0697693353519347,0.0301029636136834,0.0489867938489928
2014-05-26,167687,158,38675660,244782.658227848,1.74810480719038,7482762366.97883,4280499851.153327183128039661,10455720138.4849,0.000188186943010736,0.109842746576987,0.0583689520748101,7171.9624522512,3950,11.2463061803517,2305573.606955,2305573.606955,84.35645144,68.0829286631045,1,583.689520748101,338.118598825422,27.1271863683399,12819764.79102854,65293,173138,151971.36167356,88704091.2626766,3.96628389564197,2315.07834619817,0.03897288,22.7480616493733,686714.46112366,400828034.70406,0.0693949363857668,0.0284805823609852,0.0489128049024311
2014-05-27,182860,136,41370514,304194.955882353,1.70404330676119,7357117245.29138,4317447341.919239245023267336,10455720138.4849,0.000177665926264778,0.101933420596588,0.0573736465621859,7130.54857099308,3400,9.67779811165056,1950703.98311432,1950703.98311432,52.15951685,66.9682480025404,1,573.736465621859,346.34073158892,30.5731799746418,12823164.79102854,69953,187624,245845.16049526,141050333.472789,4.85530436042575,2785.66516326907,0.0432373,24.806815685032,910971.62532052,522657640.593196,0.0693249572709476,0.0289143926328125,0.0489146693709459
2014-05-28,183061,169,41911980,247999.881656805,1.71604761980669,7419985050.76996,4323880622.616864358018075734,10455720138.4849,0.000193982100238333,0.112208664999957,0.0578448552016365,8097.8749357169,4225,12.0221262869751,2443945.13226914,2443945.13226914,79.83635448,67.7517064329231,1,578.448552016365,352.777010703893,30.821547978229,12827389.79102854,72168,190357,160671.03607396,92939928.1679513,4.26530459950593,2467.25926949295,0.048407625,28.0013205878012,811930.58764815,469660072.762869,0.06932761616251,0.0289032296945476,0.0480983920513241
2014-05-29,169110,141,37491797,265899.269503546,1.69165070328283,7320087815.83988,4327186340.321011136767590441,10455720138.4849,0.000182846857783071,0.104314858108038,0.0570503969129164,6657.16561473874,3525,10.0275391190316,2011026.4911803,2011026.4911803,89.57195267,67.0312924431198,1,570.503969129164,336.326350801676,27.3320402725619,12830914.79102854,63818,176159,143247.01436534,81722990.2613288,3.40314402000182,1941.50717092922,0.03751754,21.4039054819622,599494.4474195,342013961.72372,0.0683387004398185,0.0291721206059239,0.0481315955854066
2014-05-30,153948,167,37621629,225279.215568862,1.82861534288539,7966965076.15893,4356829393.976201312142327194,10455720138.4849,0.000179276374217468,0.111279986009082,0.0620717517825833,7323.5584392297,4175,11.8727256669849,2591495.63692285,2591495.63692285,69.40435434,72.8205742506352,1,620.717517825833,384.3388742853,38.4623360247541,12835089.79102854,65812,172768,184932.05380393,114790565.403609,5.0003398770057,3103.79855674051,0.04,24.8287007130333,863898.71987052,536237069.050944,0.0683404156301652,0.0322670432714889,0.0488989660329643
2014-05-31,144272,147,29855717,203100.115646258,1.84638178546682,8062086631.85631,4366424482.365644355606343433,10455720138.4849,0.00018391356792272,0.115488299809251,0.0627948775686733,5905.95616394529,3675,10.4478508784375,2307711.75064874,2307711.75064874,80.14034508,73.5567745007779,1,627.948775686733,387.005560392698,36.3614765617162,12838764.79102854,51139,146101,160203.51270745,100599599.665357,3.70652543898878,2327.50811146474,0.02533827,15.9111356245199,541527.0731617,340051262.593109,0.068303855705278,0.031861798609091,0.0473927121867224
