,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,6.12772756,1560038400,6.12772756,6.12772756,6.12772756,0.0,0.0,6.12772756
1,6.12772756,1560038700,6.12772756,6.12772756,6.12772756,0.0,0.0,6.12772756
2,6.12772756,1560039000,6.12772756,6.12772756,6.12772756,0.0,0.0,6.12772756
3,6.12772756,1560039300,6.12772756,6.12772756,6.12772756,0.0,0.0,6.12772756
4,6.12772756,1560039600,6.12772756,6.12772756,6.12772756,0.0,0.0,6.12772756
5,6.12772756,1560039900,6.12772756,6.12772756,6.12772756,0.0,0.0,6.12772756
6,6.12772756,1560040200,6.12772756,6.12772756,6.12772756,0.0,0.0,6.12772756
7,6.12772756,1560040500,6.12772756,6.12772756,6.12772756,0.0,0.0,6.12772756
8,6.12772756,1560040800,6.12772756,6.12772756,6.12772756,0.0,0.0,6.12772756
9,6.09813537,1560041100,6.09813537,6.09813537,6.09813537,14.16619311,86.38736326,6.09813537
10,6.06134988,1560041400,6.06134988,6.06134988,6.06134988,82.489876,499.99999999,6.06134988
11,6.05566841,1560041700,6.05566841,6.05566841,6.05566841,49.43150335,299.34079329,6.05566841
12,6.05310871,1560042000,6.05310871,6.05310871,6.05310871,0.62825518,3.8028969,6.05310871
13,6.05,1560042300,6.05,6.05,6.05,22.25128107,134.62025047,6.05
14,6.05,1560042600,6.05,6.05,6.05,0.0,0.0,6.05
15,6.05,1560042900,6.05,6.05,6.05,0.0,0.0,6.05
16,6.05,1560043200,6.05,6.05,6.05,0.0,0.0,6.05
17,6.05,1560043500,6.05,6.05,6.05,0.0,0.0,6.05
18,6.05,1560043800,6.05,6.05,6.05,0.0,0.0,6.05
19,6.05,1560044100,6.05,6.05,6.05,0.0,0.0,6.05
20,6.05,1560044400,6.05,6.05,6.05,0.0,0.0,6.05
21,6.05,1560044700,6.05,6.05,6.05,0.0,0.0,6.05
22,6.02078134,1560045000,6.05616276,6.02078134,6.05434607,27.18857293,164.61153411,6.05443818
23,6.02078134,1560045300,6.02078134,6.02078134,6.02078134,0.0,0.0,6.02078134
24,6.0098902,1560045600,6.0207813,6.0098902,6.0207813,16.99033909,102.11389625,6.01011526
25,6.0098902,1560045900,6.0098902,6.0098902,6.0098902,0.0,0.0,6.0098902
26,6.0098902,1560046200,6.0098902,6.0098902,6.0098902,60.0,360.593412,6.0098902
27,6.0098902,1560046500,6.0098902,6.0098902,6.0098902,0.0,0.0,6.0098902
28,6.0098902,1560046800,6.0098902,6.0098902,6.0098902,0.0,0.0,6.0098902
29,6.0098902,1560047100,6.0098902,6.0098902,6.0098902,0.0,0.0,6.0098902
30,6.0098902,1560047400,6.0098902,6.0098902,6.0098902,0.0,0.0,6.0098902
31,5.99561709,1560047700,5.99583,5.99561709,5.99583,11.86890023,71.16173615,5.995647
32,5.98418367,1560048000,5.99916397,5.98179067,5.99916397,680.95803963,4078.00451968,5.9886282
33,5.98418367,1560048300,5.98418367,5.98418367,5.98418367,0.0,0.0,5.98418367
34,5.98418367,1560048600,5.98418367,5.98418367,5.98418367,0.0,0.0,5.98418367
35,5.98418367,1560048900,5.98418367,5.98418367,5.98418367,0.0,0.0,5.98418367
36,5.98179066,1560049200,5.98179066,5.98179066,5.98179066,74.14725503,443.5333576,5.98179066
37,5.98179066,1560049500,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
38,5.98179066,1560049800,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
39,5.98179066,1560050100,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
40,5.98179066,1560050400,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
41,5.98179066,1560050700,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
42,5.98179066,1560051000,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
43,5.98179066,1560051300,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
44,5.98179066,1560051600,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
45,5.98179066,1560051900,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
46,5.98179066,1560052200,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
47,5.98179066,1560052500,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
48,5.98179066,1560052800,5.98179066,5.98179066,5.98179066,0.0,0.0,5.98179066
49,6.05126321,1560053100,6.05126321,6.05126321,6.05126321,97.588001,590.53068018,6.05126321
50,6.05126321,1560053400,6.05126321,6.05126321,6.05126321,0.0,0.0,6.05126321
51,6.05126321,1560053700,6.05126321,6.05126321,6.05126321,0.0,0.0,6.05126321
52,6.05126321,1560054000,6.05126321,6.05126321,6.05126321,0.0,0.0,6.05126321
53,6.05126321,1560054300,6.05126321,6.05126321,6.05126321,0.0,0.0,6.05126321
54,6.05126321,1560054600,6.05126321,6.05126321,6.05126321,0.0,0.0,6.05126321
55,6.05126321,1560054900,6.05126321,6.05126321,6.05126321,0.0,0.0,6.05126321
56,6.05126321,1560055200,6.05126321,6.05126321,6.05126321,0.0,0.0,6.05126321
57,6.05126321,1560055500,6.05126321,6.05126321,6.05126321,0.0,0.0,6.05126321
58,6.05126321,1560055800,6.05126321,6.05126321,6.05126321,0.0,0.0,6.05126321
59,6.03106411,1560056100,6.03106411,6.03106411,6.03106411,97.588001,588.55949039,6.03106411
60,6.03106411,1560056400,6.03106411,6.03106411,6.03106411,0.0,0.0,6.03106411
61,6.03106411,1560056700,6.03106411,6.03106411,6.03106411,0.0,0.0,6.03106411
62,6.03106411,1560057000,6.03106411,6.03106411,6.03106411,0.0,0.0,6.03106411
63,6.06320126,1560057300,6.06320126,6.06320126,6.06320126,41.23234391,249.99999954,6.06320126
64,6.06320126,1560057600,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
65,6.06320126,1560057900,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
66,6.06320126,1560058200,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
67,6.06320126,1560058500,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
68,6.06320126,1560058800,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
69,6.06320126,1560059100,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
70,6.06320126,1560059400,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
71,6.06320126,1560059700,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
72,6.06320126,1560060000,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
73,6.06320126,1560060300,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
74,6.06320126,1560060600,6.06320126,6.06320126,6.06320126,0.0,0.0,6.06320126
75,6.0323,1560060900,6.03603281,6.0323,6.03603281,640.3724627,3863.27932952,6.03286298
76,6.0323,1560061200,6.0323,6.0323,6.0323,0.0,0.0,6.0323
77,6.031206,1560061500,6.031206,6.031206,6.031206,8.7,52.4714922,6.031206
78,6.031206,1560061800,6.031206,6.031206,6.031206,0.0,0.0,6.031206
79,6.031206,1560062100,6.031206,6.031206,6.031206,0.0,0.0,6.031206
80,6.031206,1560062400,6.031206,6.031206,6.031206,0.0,0.0,6.031206
81,6.031206,1560062700,6.031206,6.031206,6.031206,0.0,0.0,6.031206
82,6.031206,1560063000,6.031206,6.031206,6.031206,0.0,0.0,6.031206
83,6.03,1560063300,6.03,6.03,6.03,2500.0,15075.0,6.03
84,6.03,1560063600,6.03,6.03,6.03,0.0,0.0,6.03
85,6.03,1560063900,6.03,6.03,6.03,0.0,0.0,6.03
86,6.03,1560064200,6.03,6.03,6.03,0.0,0.0,6.03
87,6.03,1560064500,6.03,6.03,6.03,0.0,0.0,6.03
88,6.03,1560064800,6.03,6.03,6.03,0.0,0.0,6.03
89,6.03,1560065100,6.03,6.03,6.03,0.0,0.0,6.03
90,6.03,1560065400,6.03,6.03,6.03,0.0,0.0,6.03
91,6.03,1560065700,6.03,6.03,6.03,0.0,0.0,6.03
92,6.03,1560066000,6.03,6.03,6.03,0.0,0.0,6.03
93,6.03,1560066300,6.03,6.03,6.03,0.0,0.0,6.03
94,6.03,1560066600,6.03,6.03,6.03,0.0,0.0,6.03
95,6.11105865,1560066900,6.11105865,6.08742458,6.08742458,189.72868152,1157.72312173,6.10199318
96,6.11472693,1560067200,6.11472693,6.11105877,6.11105877,634.5223,3877.6038009,6.11105992
97,6.11472693,1560067500,6.11472693,6.11472693,6.11472693,0.0,0.0,6.11472693
98,6.11472693,1560067800,6.11472693,6.11472693,6.11472693,0.0,0.0,6.11472693
99,6.11472693,1560068100,6.11472693,6.11472693,6.11472693,0.0,0.0,6.11472693
100,6.11472693,1560068400,6.11472693,6.11472693,6.11472693,0.0,0.0,6.11472693
101,6.11472693,1560068700,6.11472693,6.11472693,6.11472693,0.0,0.0,6.11472693
102,6.11472693,1560069000,6.11472693,6.11472693,6.11472693,0.0,0.0,6.11472693
