,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,13.95371611,1528934400,13.95371611,13.84907088,13.91157184,18.30812694,255.09504934,13.93343241
1,13.59000017,1528936200,13.84907106,13.59000017,13.84907106,1300.46286114,17862.37316474,13.7353966
2,13.70000001,1528938000,13.76563987,13.59000017,13.59000017,20.67292193,282.27647441,13.65440625
3,13.47873303,1528939800,13.70000001,13.22000001,13.70000001,3467.57895165,46781.32211756,13.49106185
4,13.5,1528941600,13.6127893,13.25772801,13.34217036,4624.58660392,62457.96711128,13.50563249
5,13.62289336,1528943400,13.80561788,13.53505931,13.53505931,2330.64939336,31998.14092838,13.72928121
6,13.59821117,1528945200,13.67461215,13.5500775,13.62289336,1674.86174397,22781.9955982,13.60231414
7,13.6364153,1528947000,13.65846181,13.59650038,13.59650038,131.44677423,1790.11006367,13.61851649
8,13.64014399,1528948800,13.73665866,13.64014399,13.68080023,905.02738777,12398.25688207,13.69931678
9,13.57,1528950600,13.65989903,13.55003872,13.60166697,368.34987154,5005.73096668,13.58960964
10,13.5,1528952400,13.544805910000001,13.4653673,13.544805910000001,633.37823481,8545.42147754,13.49181422
11,13.7365183,1528954200,13.7365183,13.54104131,13.54104131,1331.00285773,18200.89733717,13.67457419
12,13.75,1528956000,13.77112774,13.68191968,13.68191968,19.90772453,273.86254851,13.75659724
13,13.81150312,1528957800,13.82182768,13.72111012,13.72887234,827.23918023,11367.39366872,13.74136276
14,13.76159372,1528959600,13.94438876,13.76159372,13.81150313,234.4424862,3240.98812913,13.82423545
15,13.75739968,1528961400,13.75739968,13.68191951,13.74377467,72.5513598,997.2351632,13.74523049
16,13.94999999,1528963200,14.0243,13.75739969,13.75739969,4062.71506014,56920.54396087,14.01046913
17,13.87712077,1528965000,13.94999999,13.79624722,13.94999999,772.81513091,10731.66288422,13.88645544
18,13.852,1528966800,13.88782241,13.84,13.88782241,524.01315794,7268.32164401,13.87049453
19,13.77669031,1528968600,13.88758338,13.77669031,13.852,580.18069381,7998.92461101,13.78695412
20,13.7645849,1528970400,13.8797563,13.75,13.84017719,406.61883816,5622.53061434,13.82752122
21,13.71873013,1528972200,13.83100084,13.62,13.80000008,858.44711793,11772.54358113,13.71376679
22,13.74777585,1528974000,13.8185351,13.60000026,13.62000473,293.11301605,4000.41005858,13.64801233
23,13.79984503,1528975800,13.81382519,13.70822317,13.78257488,347.72204497,4773.7416542,13.72861376
