date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-04-08,15524,157,113431767,722495.331210191,2.9237028967493,1474493709.19553,504324057.9728324199889944617,97086924859.1515,0.0000202733248660253,0.00168733514199025,0.000244694215193323,102.959503029103,1962.5,4.04330011159354,163337.550107788,163337.550107788,77.98740763,69.5295405099108,0.0157529170964348,83.2293248956881,,26.17490289146,17716035.91695022,61019,159825,227165.33932432,18906817.8316631,9.80814364678667,816.325174201987,0.0000084,0.00069912632912378,1567586.55834768,130469170.966833,,0.0373048467165242,0.0401013644476613
2019-04-09,13698,140,208134202,1486672.87142857,2.76256542837143,1393754962.48776,504514734.0851928240123528019,110903353529.584,0.0000222302823646643,0.00174872676013167,0.000231272666286925,171.983779405429,1750,3.60513442816194,137662.301361265,137662.301361265,57.23695004,65.3386803213576,0.0151406010239626,78.664172206437,,19.1698399408384,17717785.91695022,98348,292996,309551.53805505,24350615.4963299,4.06261375466365,319.582148005101,0.0000084,0.000660779046534071,1190329.57966143,93636291.0369025,,0.0387931878672235,0.040800101153124
2019-04-10,11676,139,132224714,951256.935251799,2.8063817050954,1416876009.36918,504876441.7173308349900258404,110745781302.23,0.0000164732694955854,0.00131722393401625,0.000235086202350151,113.830540705882,1737.5,3.57903248906427,138932.747137207,138932.747137207,141.21013706,67.1155156628879,0.015053686585038,79.961293316378,,23.9065410123964,17719523.41695022,86417,221087,125483.3667424,10033812.2944157,1.97963782265877,158.294400597814,0.00000546,0.000436588661507424,437672.18729816,34996834.1449689,,0.0388328861470465,0.0408333651222528
2019-04-11,8803,153,44842009,293085.026143791,2.52679240324365,1273216364.63087,503886414.6482459925075186815,103404649356.329,0.0000117933996928166,0.000847309978372843,0.00021122758503076,43.0297899416866,1912.5,3.93908542892011,137405.69944603,137405.69944603,72.4595507,60.6974314909661,0.0142250778877849,71.8461173574014,,10.4076690898528,17721435.91695022,50784,135533,244570.04972927,17571408.4949546,10.1796621023369,731.36919806319,0.0000084,0.000603507385802172,1379680.14371603,99124661.5210983,,0.0440972317952309,0.0432106168200689
2019-04-12,7190,137,32676141,238511.97810219,2.51108896624533,1265352504.22824,503905883.5578578343992337919,103370350263.428,0.0000650319513755598,0.00464298670823149,0.000324849386733806,36.2849411248291,1712.5,3.52681411504853,122264.741710251,122264.741710251,46.68584735,59.9698251781347,0.014046314377557,71.3954696118255,,11.4280651408852,17723148.41695022,7815,10793,379625.72004845,27103556.5595865,194.702195102391,13900.8546537885,0.01363047,0.973153806679899,2101420.79174011,150031924.278339,,0.0440392925970066,0.0432176755325753
2019-04-13,10692,133,20827294,156596.195488722,2.44228267689792,1237711454.29356,506784683.8538957497584887411,104075865767.29,0.0000582150119467516,0.00406511456939868,0.000319119982301895,35.728291950445,1662.5,3.423520300686,116091.240826455,116091.240826455,53.13714744,59.0056604286361,0.0137600389888954,69.829317790349,,6.9351587713717,17724810.91695022,8789,14320,333567.22689729,23292771.8914563,83.5582614340426,5834.81639168682,0.00035423,0.0247356392408753,1196554.30373549,83554570.7289553,,0.0440857118455846,0.0432935157706873
2019-04-14,7321,155,17875683,115326.987096774,2.47435733182787,1255795788.62894,507524023.5011859868782983558,96818296147.4335,0.0000274484008883953,0.00194449570950564,0.000315954685289579,21.012220636918,1937.5,3.98938081235356,137256.099270978,137256.099270978,81.28872929,59.9232770449099,0.0137375508416131,70.8418576882465,,5.88482246759336,17726748.41695022,10806,16468,218071.41742015,15448584.3187525,48.783987298352,3455.94828565507,0.00041982,0.0297408286946796,803374.70282926,56912556.3681678,,0.0440571710884946,0.0431429482827927
2019-04-15,16659,146,36423087,249473.198630137,2.09112601855036,1045892066.90325,500157359.0616503557971981723,104670746047.262,0.0000237941396890564,0.00140372839676871,0.000139817465301002,83.4263860767577,1825,3.75735251976406,107665.347752881,107665.347752881,21.36336993,49.1365073252138,0.0116985737481005,58.9947110974691,,-13.2982611973089,17728573.41695022,59432,277062,829858.46677107,48957260.4989479,8.57924269765435,506.12994438319,0.0000084,0.00049555557321874,2376982.14029751,140229374.650695,,0.0558029788170541,0.0494232750290334
2019-04-16,32972,133,110484088,830707.428571429,2.01183429350323,994349401.727712,494250150.1931556704191351345,105450246524.893,0.00000465142813859634,0.000260861999155412,0.00016488146321193,86.098024545242,1662.5,3.4224727907872,93236.5416972225,93236.5416972225,9.96312444,44.9507101675954,0.0107726718001169,56.082130344194,,-16.7790394980129,17730235.91695022,330052,653068,1779585.91384105,99802969.1787253,7.7876395588436,436.747416812668,0.00000546,0.000306208431679299,5085858.19141487,285225762.003016,,0.056409336663847,0.0498486189952711
2019-04-17,13134,149,77840779,522421.33557047,1.98416152807302,980583034.8472,494205245.3761290844115070848,101329435880.212,0.0000535253228048713,0.00295994429102678,0.000376592228978726,53.2286781855345,1862.5,3.83379611377615,102996.039129644,102996.039129644,23.13625365,43.8010375161635,0.010580972063121,55.2998867810171,,-16.4554883784579,17732098.41695022,17983,581184,766420.47075094,42382965.2591808,4.29452044515585,237.486494395882,0.0000084,0.000464519048960544,2495906.57039746,138023350.758976,,0.0564302485097469,0.0498539195199838
