date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-02-17,2509,6029,6009308,996.733786697628,110146403.163094,13043393218676.3,0.000517604852918503,0.000639477572045387,0.000518891155569112,13.4558870709777,32285.46875,13.2177221643662,39887.248066138,39887.248066138,89.73290833,65.9096105387964,0.00116689657481005,1.23545513230741,,2.7070235789215,89154515.03073,21042,29072,993554.27896756,1227491.73317646,50.1189011965769,61.919653708919,1.024562565,1.26580107929929,1457056.695586884101640292,1800128.17262569,0.052315183944741,0.0444081894308358,0.0604231072219917
2017-02-18,2541,6043,6002002,993.215621380109,109124001.289134,12929433470878.9,0.000520091088612933,0.000636355495331845,0.000513889420317071,13.4207373965474,32144.0625,13.1550872426284,39329.7467732398,39329.7467732398,114.00907208,65.0413379760822,0.00115282047481742,1.22354623885017,,4.17340459294298,89186659.09323,21090,29063,782276.8615016,957151.911629798,39.1785368838476,47.9367514478844,1.02341493,1.25219548838461,1138645.8174552640090257,1393185.80732987,0.0522601217325083,0.0367472397984198,0.0604308597717338
2017-02-19,2549,6046,5913019,978.00512735693,109102907.775899,13228782554299.7,0.000512993050544318,0.000627326329563724,0.00051360746142116,13.2905356181358,31712.34375,12.9737914762612,38780.2294503636,38780.2294503636,57.57436527,64.9049440257551,0.00115510617182997,1.22287490814562,,-8.71811894758929,89218371.43698,21186,29434,1549619.71396719,1894991.06537827,65.9042626938467,80.5926691881426,1.02519326107932,1.25368311497388,1939826.068130684254186692,2372164.62488379,0.0517813996403923,0.0348843195323481,0.0602892985075469
2017-02-20,2508,6067,5969779,983.97544090984,109829297.532939,13332132087570.4,0.000515396138304521,0.000634235402626436,0.000516842966614766,13.6709441036116,31764.375,12.9904529214663,39088.5566849141,39088.5566849141,152.50410435,65.1610101059983,0.00113417040034094,1.23057849193992,,-13.2420414289734,89250135.81198,21555,29905,585231.041442954,720172.732415299,30.3168935663244,37.3073171651506,1.02224437837776,1.25795194553816,906626.702100932043200433,1115675.31982383,0.0516118470966433,0.0346746638898535,0.0598964796539106
2017-02-21,2625,6085,5634290,925.930977814297,111759216.42117,13645917372856.3,0.000499011532452328,0.000624639797486835,0.000525736777375047,11.3821863898028,31940.15625,13.0576679639466,39981.2257517392,39981.2257517392,68.33644869,65.7696099129134,0.00110964407738735,1.25175423184535,,-9.2929222581915,89282075.96823,18222,22898,1306507.40088838,1635426.1679993,76.7752783422839,96.1037795660585,1.04042279558683,1.30235363728418,1758000.323481617086032332,2200584.34450361,0.0515101208594472,0.0347851146212762,0.059448005677969
2017-02-22,2653,6078,6060584,997.134583744653,108956939.351065,13660164127657.5,0.000522596689878654,0.000637532139274702,0.000512371210306649,14.0932854708054,31908.90625,13.0402319386131,38926.6783687474,38926.6783687474,38.42225041,63.1650661752171,0.00107921124871958,1.21993145311107,,-12.5717007352253,89313984.87448,22106,30414,2324538.09781274,2835777.13947674,102.013808453217,124.449853583727,1.022109214537,1.24690317932834,3102647.970296133095479582,3785017.84689547,0.0513731290985931,0.0347127661449169,0.0593802727949824
2017-02-23,2716,6107,6101155,999.042901588341,110340539.789395,13598219132213.4,0.000514732869535116,0.000635685358843018,0.000518692056629683,14.2895711814309,31950,13.0523565693093,39457.6457364723,39457.6457364723,63.79489276,63.3788765261081,0.00104037136622442,1.23498108721353,,-8.91254684706294,89345934.87448,22479,30919,1400518.61537534,1729614.00227903,64.123579153286,79.191407498748,1.02395789,1.26456862825307,1982636.943840449250593713,2448519.12845379,0.0513546632335353,0.0332077354196338,0.0592247184790097
2017-02-24,2754,5994,6060819,1011.14764764765,107944405.69798,13320181853956.4,0.000521274123477599,0.000629560171073166,0.000507248029283948,13.9019476976366,31741.875,12.9627271555449,38335.7227131605,38335.7227131605,43.87436444,61.809018031118,0.00101919800913853,1.20773340305702,,-5.61120476773981,89377676.74948,22082,29999,2037127.55463558,2460306.99402125,108.705166598038,131.286860785328,1.03535193867586,1.25042912025868,3261046.292774529229214492,3938474.53669906,0.0512273297660988,0.0324989767133706,0.0593040823968102
2017-02-25,2659,6035,6017142,997.040927920464,108426933.839493,13279792907693.8,0.000534606276100704,0.000648316088341188,0.000509333259402303,13.7631022393942,31980.625,13.0555562651466,38782.8475451733,38782.8475451733,76.19578657,61.613639013539,0.00105091460929478,1.21269823667215,,-8.84968125011178,89409657.37448,21229,29084,1173419.96709878,1423004.32497658,67.2034886017243,81.497552125528,1.02682029,1.24522315506219,1954546.262492550351067164,2370274.80601886,0.0512015922510566,0.0319248705345487,0.0587465407351288
2017-02-26,2651,6098,5991452,982.527386028206,111640107.867079,13318641366295.3,0.000516355699147222,0.000644508638898987,0.000524238676525956,13.7016091543522,32132.03125,13.1126529155718,40106.7941347397,40106.7941347397,47.45064058,62.6613068705219,0.00105601815394438,1.2481873250618,,-2.78839117505898,89441789.40573,21259,29254,1884943.77141182,2352762.92393042,86.0798552173642,107.443784225469,1.02577926,1.28036467064327,2518180.084528772722230261,3143160.46373187,0.051155164652719,0.0322179110867213,0.049357356156116
