date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-08-18,9663,3894,9303831,2389.27349768875,3946257988.18363,,3.25473867391273E-10,0,0.0000110853144494793,0,0,0,0,0.60131835,,0.00960508971361777,39.4625798818363,,575.122450598724,100000000,34059,22748,166301260,6562676757.20003,7560.06708282047,298339.751167844,54,2130.97931361916,171976406,6786632659.56611,,0.137639111576641,
2017-08-19,8051,3846,8473250,2203.13312532501,3978299177.00996,,3.46665451421379E-10,0,0.0000105375897268556,0,0,0,0,0.87648391,,0.00956245496785506,39.7829917700996,,442.806090994933,100000000,30397,19317,114092225,4538930048.20735,6188.18884920019,246184.666059553,51,2028.93258027508,119537244,4755549194.27239,,0.137581739751782,
2017-08-20,8428,3779,8826928,2335.78406985975,3821538697.48636,,0.449752750751908,0,14520.2675580254,0,0,0,0,1.94213917,,0.00935319637638808,38.2153869748636,,419.414712977792,100000000,32285,20241,51489616,1967695600.62713,2867.55906328739,109584.879276805,53,2025.41550966777,58042263,2218107541.44181,,0.136244547578123,
2017-08-21,9007,3863,8965814,2320.94589697127,3539637958.07025,,2.34411059187698E-10,0,0.00000767789983263385,0,0,0,0,0.63671844,,0.00886543825248393,35.3963795807025,,296.813743416983,100000000,32754,21308,157055292,5559188730.79007,7625.22498592078,269905.357989909,54,1911.40449735794,162478294,5751143368.04898,,0.138088030244395,
2017-08-22,8194,3771,8368498,2219.17210289048,3617084367.53684,,1.36505655397504E-10,0,0.00000413107064929465,0,0,0,0,0.58189724,,0.00887773930450029,36.1708436753684,,301.702755643743,100000000,30263,19127,171851650,6216019167.50412,9264.87420923302,335118.31669412,53,1917.05471479453,177209249,6409808043.40843,,0.136644742551542,
2017-08-23,9649,3762,9346413,2484.42663476874,4083806758.61456,,1.82555745574154E-10,0,0.00000634198660124611,0,0,0,0,0.95584503,,0.0098478180011689,40.8380675861456,,381.653672728474,100000000,34740,22198,104619470,4272456986.68673,4959.41449680151,202532.90440809,51,2082.74144689343,110089083,4495825412.05079,,0.132246967408236,
2017-08-24,8386,3777,8680381,2298.22107492719,4228497870.88793,,1.83355143518644E-10,0,0.00000582941007788825,0,0,0,0,1.33100928,,0.0097750284628872,42.2849787088793,,473.281019021896,100000000,31793,19432,75130956,3176910874.83775,4152.41853643475,175584.929403499,50,2114.24893544396,80689797,3411966348.16879,,0.131215081034924,
2017-08-25,8752,3803,8607001,2263.21351564554,4043116687.63334,,1.52385796476622E-10,0,0.00000477363746042665,0,0,0,0,1.03408898,,0.00928783436586791,40.4311668763334,,465.24036593316,100000000,31326,19460,96703477,3909834416.10867,5223.11099691675,211176.472329953,49,1981.12717694034,101641740,4109494151.54089,,0.132531399217273,
2017-08-26,7981,3938,8109600,2059.31945149822,3838015537.4298,,1.28695729996602E-10,0,0.00000367593613589296,0,0,0,0,1.40880221,,0.00883932369959088,38.380155374298,,389.772690632904,100000000,28563,17586,70982285,2724311127.1227,4268.36364153304,163820.459756042,50,1919.0077687149,75063443,2880946605.26976,,0.130708450250472,
2017-08-27,7935,4099,8242466,2010.84801171017,4059442133.02345,,1.3318584586626E-10,0,0.00000383988112217014,0,0,0,0,1.84939613,,0.00934299734073641,40.5944213302345,,473.666788781432,100000000,28831,17712,54071704,2195009534.21973,3297.65898825655,133866.558372721,50,2029.72106651173,58408136,2371044481.89764,,0.130512223572101,
2017-08-28,8295,4070,8407309,2065.67788697789,3840259878.1662,,2.42322255136524E-10,0,0.00000721781069149649,0,0,0,0,8.125634,,0.00876818921683226,38.402598781662,,431.457407009532,100000000,29786,17699,12306732,472610491.309441,964.875642691678,37053.7321804868,46,1766.51954395645,17077334,655814005.862435,,0.131691054316876,
2017-08-29,12726,4066,10768970,2648.54156419085,3369261816.69505,,2.53374222176646E-10,0,0.0000101899510932782,0,0,0,0,0.99569809,,0.00732375488018702,33.6926181669505,,369.802642867925,100000000,40217,27247,100432050,3383818712.37408,3875.20218739678,130565.707619691,50,1684.63090834753,105587634,3557523835.51372,,0.136098848397659,
2017-08-30,10702,4057,9760548,2405.85358639389,3349519104.78808,,2.1265297690677E-10,0,0.00000758852148091808,0,0,0,0,0.65170523,,0.007302784628872,33.4951910478808,,360.035134824177,100000000,35685,24290,153443604,5139622831.05537,6514.01535611363,218188.188841855,42,1406.79802401099,158225433,5299791106.96866,,0.136349913276671,
2017-08-31,10289,3678,9182448,2496.58727569331,3332370557.72977,,1.29410501483445E-10,0,0.00000437989842270718,0,0,0,0,0.96324605,,0.00702978933372297,33.3237055772977,,319.179878388532,100000000,33845,22286,103815635,3459521655.0602,4846.32859194113,161497.627128686,40,1332.94822309191,108005279,3599136118.18989,,0.136685021241118,
2017-09-01,11172,3213,9788775,3046.61531279178,3132454989.26525,,1.4168853582283E-10,0,0.00000495470640918855,0,0,0,0,0.95830812,,0.00636915230859147,31.3245498926525,,282.456738033246,100000000,34969,24209,104350571,3268734667.61628,4496.45111322236,140849.307236007,40,1252.9819957061,108854585,3409820878.87648,,0.131872348177812,
2017-09-02,8816,3134,8190936,2613.57243139758,3132514495.25532,,1.21664483884846E-10,0,0.00000367767401887111,0,0,0,0,0.51725513,,0.00681719444769141,31.3251449525532,,194.902858492428,100000000,30228,19867,193328192,6056033637.81504,9918.53571248804,310699.568910764,39,1221.68065314957,197051549,6172668335.55014,,0.13175061534867,
2017-09-03,8261,3339,7854283,2352.28601377658,3072492362.89135,,1.49282342487176E-10,0,0.00000425723384304928,0,0,0,0,0.67126044,,0.0066428011396844,30.7249236289135,,192.305244835452,100000000,28518,18560,148973475,4577198642.10885,8223.59978448276,252669.475332982,39,1198.27202152763,152630012,4689545462.18015,,0.123907037981003,
2017-09-04,15711,3863,11446062,2962.99818793684,2318328256.89037,,0.0000510871027865435,0,2.17768993048199,0,0,0,0,0.41783333,,0.00529933459964933,23.1832825689037,,67.5031354467684,100000000,42627,32161,239329879,5548452212.03853,7579.17269363515,175710.102195063,46,1066.43099816957,243753773,5651012596.69541,,0.134955707300589,
2017-09-05,10173,4012,9170578,2285.78713858425,2346759557.29141,,5.50014804077E-11,0,0.00000182417909920178,0,0,0,0,0.59438107,,0.00526881876095851,23.4675955729141,,49.4486666625642,100000000,33166,22595,168242235,3948240729.26317,7621.35144943572,178854.7935344,45,1056.04180078113,172204436,4041224059.90977,,0.130556691387086,
2017-09-06,10717,4149,9309086,2243.6939021451,2134440434.21666,,5.94158055780785E-11,0,0.0000019295282861481,0,0,0,0,0.70171502,,0.00463251823495032,21.3444043421666,,12.2718109753901,100000000,32475,21179,142507994,3041748245.92705,6935.909533028,148042.857553638,45,960.498195397497,146895628,3135399680.12849,,0.131926065559536,
2017-09-07,13188,4196,10716280,2553.92755004766,3110407866.42147,,1.45716084191548E-10,0,0.0000057117790681403,0,0,0,0,0.09597418,,0.00671053461008898,31.1040786642147,,63.5148949444823,100000000,39198,28566,1041946950,32408799896.7386,36678.5622068193,1140852.8841712,59,1835.14064118867,1047759808,32589603489.2345,,0.147521309963071,
2017-09-08,10025,4309,8953834,2077.93780459503,2608446452.74903,,9.11696234295995E-11,0,0.00000284330704589892,0,0,0,0,0.21734312,,0.0060026967445938,26.0844645274903,,21.036069032597,100000000,31187,22013,460101973,12001513593.7468,21090.6174987507,550137.46400903,54,1408.56108448448,464267763,12110175995.2308,,0.120198313790314,
2017-09-09,8913,4117,7535556,1830.35122662133,2265325487.29186,,5.79413532575665E-11,0,0.0000014208958059353,0,0,0,0,0.26117276,,0.00522494904919943,22.6532548729186,,-35.4262782041559,100000000,24523,17776,382888327,8673666859.3964,21761.9223109811,492978.372635309,64,1449.80831186679,386839931,8763183551.96524,,0.122631261765053,
2017-09-10,9072,4142,7555800,1824.19121197489,2395910875.01516,,6.22572381389891E-11,0,0.00000151571471973183,0,0,0,0,0.16644242,,0.00562177110254463,23.9591087501516,,-30.6403340970361,100000000,24346,16064,600808358,14394832787.322,37586.4042579681,900536.747143819,47,1126.07811125713,603787998,14466222306.1183,,0.122077667438125,
2017-09-11,7398,4164,7170313,1721.97718539866,2208760505.17462,,8.13352129051373E-11,0,0.00000194643298003284,0,0,0,0,0.46417043,,0.00524328916579732,22.0876050517462,,-40.9174310560692,100000000,23931,14303,215438110,4758511886.77465,15286.0607564847,337632.47278623,46,1016.02983238033,218636527,4829157258.26144,,0.110922712107683,
2017-09-12,7603,3894,6904651,1773.15125834617,2077633272.57425,,7.33182279271792E-11,0,0.00000169695038537456,0,0,0,0,0.68794066,,0.00498913040985037,20.7763327257425,,-56.9450389959621,100000000,23145,14315,145361374,3020076271.6951,10381.2862032833,215685.056280573,45,934.934972658412,148608112,3087531580.65641,,0.110984470717639,
2017-09-13,7109,3969,6804238,1714.34567901235,2005650074.81043,,6.53912752455334E-11,0,0.00000142873397283966,0,0,0,0,0.72313424,,0.00515973472387938,20.0565007481043,,-58.3887242346279,100000000,21849,13196,138286911,2773551533.92453,10747.9568050925,215566.403701929,43,862.429532168485,141830038,2844614263.25066,,0.110879742677116,0.133154564374494
2017-09-14,7455,3872,7291052,1883.01962809917,1600225204.92988,,1.82317803794204E-10,0,0.00000442047747079427,0,0,0,0,1.38335958,,0.00492760772626312,16.0022520492988,,-66.6859194604894,100000000,24246,14644,72287785,1156767355.65552,5245.24446872439,83935.7240487181,49,784.110350415641,76811360,1229154742.96943,,0.116671145503693,0.135700699116978
2017-09-15,8899,3730,7922022,2123.86648793566,1858977670.94158,,1.76715327337672E-10,0,0.00000482627230491916,0,0,0,0,0.68331196,,0.00502531936879018,18.5897767094158,,-59.4105103553915,100000000,27311,17273,146346041,2720540224.49701,8729.17732877902,162273.457398897,49,910.899058761374,150779080,2802949429.65114,,0.120325411569572,0.136798736351529
2017-09-16,7634,3657,7143242,1953.30653541154,2066707467.53151,,0.419931993156008,0,10314.3696158979,0,0,0,0,0.70709663,,0.00556878728813559,20.6670746753151,,-48.8875665806111,100000000,24562,14637,141423387,2922807699.96499,9912.42843478855,204860.898675492,49,1012.68665909044,145088215,2998548973.91317,,0.122826045947087,0.137035332236117
2017-09-17,5830,3614,6118496,1692.99833978971,1996109616.48849,,5.44023969235726E-11,0,0.00000110687116780701,0,0,0,0,0.81357906,,0.00537765879602572,19.9610961648849,,-49.4176604148668,100000000,20346,11503,122913684,2453491866.30427,10968.7535425541,218948.344271845,48,958.132615914475,126173572,2518562804.15903,,0.122705054576502,0.134498475777228
2017-09-18,7012,3566,6744996,1891.47392035895,2118210351.2279,,9.21528360878808E-11,0,0.00000214946490174982,0,0,0,0,0.78256102,,0.00519114691216682,21.182103512279,,-46.7558809184401,100000000,23325,13214,127785562,2706767001.65875,10099.2320266384,213922.978182778,51,1080.28727912623,133451252,2826778233.70723,,0.123618900087627,0.134599204501019
2017-09-19,6630,3589,6808900,1897.15798272499,2007018149.5304,,7.04713371382644E-11,0,0.00000166946597680548,0,0,0,0,0.93317947,,0.00511246312098188,20.070181495304,,-47.4814123732274,100000000,23690,13489,107160523,2150731145.7417,8233.50893320483,165248.018632628,54,1083.78980074642,111061802,2229030523.33552,,0.123321237387266,0.13289870744582
2017-09-20,5481,3607,5878151,1629.65095647352,1973947413.81387,,6.51880389681194E-11,0,0.00000125656463914947,0,0,0,0,5.08540325,,0.00506689005552309,19.7394741381387,,-44.2330702406064,100000000,19276,10261,19664124,388159467.147153,2229.15437091901,44002.3350546747,50,986.973706906935,22873353,451507959.996017,,0.123069037473977,0.132956512279715
2017-09-21,5688,3287,5925178,1802.60967447521,1740921378.82932,,1.35493174427677E-10,0,0.00000271270884521652,0,0,0,0,1.6429872,,0.00481283992986558,17.4092137882932,,-51.8694837628338,100000000,20021,11194,60864747,1059607392.69338,5777.52224405932,100582.119913448,65,1131.59889623906,64673584,1125916250.31114,,0.121408450505972,0.133850331030395
2017-09-22,7398,3298,7539829,2286.18223165555,1882022266.27769,,6.18520294771786E-10,0,0.000016437795353855,0,0,0,0,3.49514723,,0.00520008602079774,18.8202226627769,,-53.9150019205079,100000000,26576,14746,28611098,538467234.986531,2376.46846602468,44725.6656816524,62,1166.85380509217,35043404,659524666.141647,,0.122482165023059,0.132592438462508
2017-09-23,6227,3375,6437612,1907.44059259259,2012488215.77064,,2.83099710314204E-10,0,0.00000624348101126946,0,0,0,0,1.72739425,,0.00533024658094682,20.1248821577064,,-52.4065453686029,100000000,22054,12119,57890664,1165042791.03138,5170.0692301345,104047.034003641,56,1126.99340083156,62656069,1260946005.09012,,0.123685719934015,0.132610926410331
2017-09-24,5709,3409,6040078,1771.80346142564,1986511361.06354,,2.08901834046395E-10,0,0.00000427956297227444,0,0,0,0,2.16176814,,0.00540268435917241,19.8651136106354,,-50.8668308500798,100000000,20486,10912,46258430,918928967.399625,4630.79930351906,91991.3542724574,55,1092.58124858495,50531282,1003809657.82106,,0.123582533773761,0.132305916524401
2017-09-25,10104,3399,9078046,2670.79905854663,2595754687.41624,,4.91480840971665E-10,0,0.0000164415085730251,0,0,0,0,2.31635739,,0.0066239555698422,25.9575468741624,,-32.3672699575746,100000000,33453,19538,43171231,1120619252.29779,2589.78401064592,67224.4398502978,54,1401.70753120477,50599200,1313431105.79512,,0.134177847514695,0.135345222542264
2017-09-26,10479,3088,9517139,3081.97506476684,2599164374.31678,,6.42879790288815E-10,0,0.0000233403936662257,0,0,0,0,2.11578399,,0.00668150029521434,25.9916437431678,,-35.9723752884011,100000000,36306,21827,47263804,1228463955.51491,2455.71700187841,63828.1214468637,50,1299.58218715839,53600935,1393176406.82069,,0.133986302725634,0.135372061769369
2017-09-27,12343,1620,8700344,5370.58271604938,3186759494.32686,,4.21591463221009E-10,0,0.0000150921312003857,0,0,0,0,2.71761344,,0.0075734801374659,31.8675949432686,,-17.0170875037603,100000000,35798,24689,36796992,1172631636.1867,1737.47790513994,55369.2421038785,47,1497.77696233362,42896592,1367011218.30266,,0.137870557064353,0.137366850783198
2017-09-28,9428,2421,7622047,3148.30524576621,2955511408.91335,,2.58320211902276E-10,0,0.00000761889632984571,0,0,0,0,2.02817961,,0.00705748298655757,29.5551140891335,,-12.2801500830693,100000000,29494,18800,49305298,1457223707.58873,2886.36175531915,85306.7509809691,44,1300.42501992187,54263601,1603766918.44222,,0.138543383239947,0.137985560664399
2017-09-29,7191,2498,6388664,2557.51160928743,2839809762.24822,,2.40235658154003E-10,0,0.00000575124165620683,0,0,0,0,4.47890394,,0.00683466388855881,28.3980976224822,,-15.2173887233913,100000000,23940,14360,22326891,634041230.224519,1846.06079387187,52424.6146414102,48,1363.10868587915,26509433,752817466.250651,,0.138701353668148,0.137964716689097
2017-09-30,8355,2556,7164270,2802.92253521127,3408349929.46821,,6.04912656724622E-10,0,0.000016397972298491,0,0,0,0,8.8565942,,0.00786322493863238,34.0834992946821,,2.2800397021333,100000000,27108,16206,11291022,384837540.37324,1015.07417006047,34597.2797593061,49,1670.09146543942,16450292,560683515.779315,,0.142525416333804,0.139544637347411
2017-10-01,8290,1613,6295740,3903.12461252325,3553291984.79469,,7.65160678795891E-10,0,0.0000188497333221368,0,0,0,0,2.44250114,,0.00810867531268264,35.5329198479469,,13.4347340016577,100000000,24635,15016,40941639,1454775977.03058,3054.57325519446,108537.906646507,50,1776.64599239735,45867472,1629805206.20395,,0.14270476053139,0.136033887055633
2017-10-02,11196,3069,9499792,3095.40306288693,3652589496.55111,,5.04887073663015E-10,0,0.0000185838834073883,0,0,0,0,2.16360179,,0.00832617501333842,36.5258949655111,,16.6024770861723,100000000,36808,22702,46219226,1688198594.26322,2362.15694652454,86279.8965208076,44,1607.13937848249,53625687,1958726210.81537,,0.142692462997618,0.135974742461143
2017-10-03,8886,3202,8086671,2525.50624609619,3337231861.04456,,4.49025200748419E-10,0,0.0000134640206444413,0,0,0,0,3.05598329,,0.00774917396683384,33.3723186104456,,8.61644121074653,100000000,29985,18027,32722692,1092032103.21548,2118.03977367282,70683.8981566056,43,1435.00970024916,38181903,1274218632.06913,,0.133014171714804,0.132481604242537
2017-10-04,8405,2991,7451491,2491.30424607155,3116679398.05013,,5.69494747755021E-10,0,0.0000156981227218671,0,0,0,0,5.7355867,,0.00739130271770894,31.1667939805013,,34.4365013361226,100000000,27565,16561,17435008,543393302.384392,1321.50389469235,41187.0396303065,41,1277.83855320055,21885426,682098563.317507,,0.133860823163748,0.132084280083335
2017-10-05,8827,3306,8010318,2422.96370235935,3246825582.57316,,5.11494430887998E-10,0,0.0000150450971901396,0,0,0,0,2.72351188,,0.00751680756711513,32.4682558257316,,38.3535681141783,100000000,29414,17564,36717299,1192146657.16188,2465.88203142792,80062.8886324765,42,1363.66674468073,43310752,1406224575.94082,,0.13243776798995,0.129993961453978
2017-10-06,9540,3368,8555750,2540.30581947743,3343678201.73147,,0.0000193831608622912,0,0.614077919278249,0,0,0,0,2.61697403,,0.00765859540935256,33.4367820173147,,56.6536197557839,100000000,31681,19570,38212072,1277688721.89393,2227.79085334696,74490.1571435298,42,1404.34484472722,43597867,1457772375.29888,,0.11276953409013,0.130015617972455
2017-10-07,11083,3598,9828147,2731.55836575875,3581754098.59498,,0.00000304926814567025,0,0.110499379062799,0,0,0,0,2.56409652,,0.0080690929207735,35.8175409859498,,15.1538400240671,100000000,36238,24239,39000092,1396887393.66581,1842.70530962498,66001.1729525202,38,1361.06655746609,44665334,1599802431.19614,,0.107991955407573,0.129362191155787
2017-10-08,21606,3469,19341993,5575.6682040934,3193986630.81156,,0.179359541635186,0,12304.781994346,0,0,0,0,2.72723916,,0.0069423326943308,31.9398663081156,,22.4478511891794,100000000,68604,61948,36667118,1171142846.8239,705.011057661264,22517.958927444,27,862.376390319121,43674025,1394942519.6373,,0.106767214807338,0.113756572699566
2017-10-09,9553,4055,8940238,2204.74426633785,2923016309.17109,,0.0000761686321593919,0,2.22435256495072,0,0,0,0,2.16364008,,0.00611825244414234,29.2301630917109,,29.0329502567635,100000000,29203,18014,46218408,1350971603.67924,2847.00244254469,83218.3457180805,43,1256.89701294357,51285902,1499095279.7655,,0.108001902418693,0.11430822332461
2017-10-10,12921,3888,9881594,2541.56224279835,2909610317.67592,,0.0000702859837587997,0,2.05523245109106,0,0,0,0,1.66142777,,0.00613702278229536,29.0961031767592,,21.4406741092784,100000000,29241,22322,60189195,1751271027.84608,2952.5932264134,85908.9571547247,50,1454.80515883796,65907786,1917659741.60777,,0.106696224290494,0.113792885065646
2017-10-11,9654,3795,8152747,2148.28642951252,3009683074.3899,,0.000131376840880555,0,3.75094018398073,0,0,0,0,2.83405703,,0.00625068250850853,30.096830743899,,36.2611775852974,100000000,28551,17309,35285105,1061969832.9657,2321.00294644405,69854.8328352173,50,1504.84153719495,40174240,1209117301.54478,,0.105903413568462,0.108620399749036
2017-10-12,8956,3819,7721506,2021.86593349044,2785625067.02113,,0.0000391568041974265,0,1.03949568102908,0,0,0,0,3.28826427,,0.00516461999415546,27.8562506702113,,34.0768413652549,100000000,26547,16224,30411181,847141481.113167,2157.72984467456,60106.2634318505,49,1364.95628284035,35007009,975164017.918343,,0.106869659640576,0.108990060631453
2017-10-13,9045,3767,8057551,2138.98354127953,2928921152.46677,,0.0000284165525171036,0,0.766252338623699,0,0,0,0,4.23677254,0.862227745325851,0.00521710137568262,29.2892115246677,,46.03350750223,100000000,26965,16507,23602872,691309510.597657,1773.46507542255,51943.3937256618,48,1405.88215318405,29274588,857429600.229499,,0.096812079254961,0.109262748869754
2017-10-14,7061,3792,6939354,1829.99841772152,2759646934.29446,,0.0000194410117605337,0,0.45715539154895,0,0,0,0,7.63735283,0.812881676143444,0.00476974032359896,27.5964693429446,,72.4536600093975,100000000,23515,13350,13093542,361335530.393558,1368.61655430712,37768.9847831828,48,1324.63052846134,18271031,504215946.85549,,0.0946288817034891,0.109347302357882
2017-10-15,6650,3755,6819712,1816.16830892144,2767302054.21762,,0.0826782183169587,0,1831.57057037558,0,0,0,0,13.09929264,0.816743757250084,0.00486356359109371,27.6730205421762,,48.8615004620238,100000000,22153,12548,7634000,211255838.818973,954.025183296143,26400.7584951076,48,1328.30498602446,11971108,331276717.59661,,0.0929592462508729,0.108269601098641
2017-10-16,7493,3719,7079332,1903.55794568432,2838371694.119,,0.000019674489206856,0,0.4809625631508,0,0,0,0,7.26383053,0.837413332700998,0.00493102556399766,28.38371694119,,37.3378544719331,100000000,24446,14050,13766841,390754118.118369,1437.55202846975,40803.0698643189,48,1362.41841317712,20197606,573283131.593681,,0.0925935716381459,0.10832117686265
2017-10-17,9683,3678,8709004,2367.86405655247,3154881557.52985,,0.0000430126059710426,0,1.33227245734707,0,0,0,0,5.17036321,0.929876855403693,0.00564337497330203,31.5488155752985,,58.0515183870435,100000000,30974,18904,19341001,610185673.590664,1273.35775497249,40172.9289730033,45,1419.69670088843,24071555,759429049.305655,,0.0938297178409239,0.109275212295436
2017-10-18,7767,3627,7305605,2014.22801213124,2956225274.45484,,0.0000140201375114528,0,0.352424196625388,0,0,0,0,5.5150235,0.871733655675384,0.00529422255360601,29.5622527445484,,39.5624033628744,100000000,25137,14359,18132289,536031310.255195,1542.41416533185,45597.2373923117,43,1271.17686801558,22147525,654730731.716204,,0.0941381935499061,0.109465019398912
2017-10-19,6979,3571,6784903,1900.00084010081,2873777311.72656,,0.0000173684806028675,0,0.402358221646028,0,0,0,0,2.64139088,0.845405539645414,0.00503437235534775,28.7377731172656,,43.1864137551005,100000000,23166,12901,37858842,1087978811.87841,3497.69754282614,100516.038418555,47,1350.67533651148,45123796,1296757411.63778,,0.0942957048133276,0.109094984129014
2017-10-20,7346,3324,6371738,1916.88868832732,2772755182.21352,,0.0000212238938930775,0,0.455783121353839,0,0,0,0,6.8138332,0.816877101820743,0.00462057854151142,27.7275518221352,,40.4675303308243,100000000,21475,12539,14676027,406930299.185555,1468.83635058617,40727.236029114,46,1275.46738381822,18417739,510678812.569061,,0.0909987843775835,0.109122682506921
2017-10-21,6413,2568,5612422,2185.52258566978,2712843383.04037,,0.0000057358210901507,0,0.115416191976012,0,0,0,0,2.9879152,0.798690042478769,0.0044987559820296,27.1284338304037,,55.8280239435406,100000000,20122,11850,33468152,907938546.957893,3093.36438818565,83918.1311182217,40,1085.13735321615,36656368,994429853.750928,,0.0904601133564896,0.107860114270151
2017-10-22,6005,2518,5440770,2160.75059571088,2867934438.27357,,0.0000079673613008542,0,0.147228869478485,0,0,0,0,3.91749413,0.849182581524554,0.00478260235534775,28.6793443827357,,52.3857868029288,100000000,18479,10718,25526522,732083915.331479,2674.00009330099,76688.5695552465,43,1233.21180845764,28659933,821948088.493132,,0.0902391781542715,0.108032558765938
2017-10-23,7118,3123,6415953,2054.41978866475,2749405571.64963,,0.0000333357969239046,0,0.746688515298538,0,0,0,0,7.01420953,0.814049789243799,0.00466930847683436,27.4940557164963,,36.6172258850621,100000000,22399,12580,14256774,391976538.693496,1415.77297297297,38925.3410008285,41,1127.25628437635,17810424,489680789.790423,,0.0906925736342519,0.108017081541208
2017-10-24,9604,3082,8008249,2598.39357560026,3015763083.74139,,0.0000144550009749102,0,0.427506653832969,0,0,0,0,2.61124054,0.891185781758796,0.0054655416189363,30.1576308374139,,51.8120229690913,100000000,29575,17176,38295974,1154915846.4512,2507.55571727993,75621.9396259746,44,1326.93575684621,43069777,1298882435.01574,,0.0779574755158464,0.108604102234967
2017-10-25,6935,3121,6194951,1984.92502403076,2878499199.0099,,0.0000351807482315059,0,0.755119580041042,0,0,0,0,9.51731147,0.850595015108204,0.00501828846873174,28.784991990099,,10.8925744395014,100000000,21464,12054,10507169,302448775.503617,1159.13804546209,33365.7793540452,40,1151.39967960396,13972250,402191104.333661,,0.0785472855867181,0.10844571861695
2017-10-26,6669,3163,7007844,2215.56876383181,2822702132.10722,,0.000800808408706596,0,19.4948799015534,0,0,0,0,3.04875149,0.832394853101273,0.0047839832729398,28.2270213210722,,8.60037018048155,100000000,24344,11801,32800312,925855106.16182,3106.70900771121,87693.1413990314,44,1241.98893812718,36662273,1034866761.64997,,0.0685163099520616,0.108262661090489
2017-10-27,6417,2779,6553618,2358.26484346887,2889339923.12208,,0.00578613576045752,0,133.295209513656,0,0,0,0,12.38475367,0.85183935343762,0.00500583408194158,28.8933992312208,,-9.33297827257604,100000000,23037,11028,8074444,233298134.062135,1030.68190061661,29779.9036349092,43,1242.41616694249,11366360,328412777.285779,,0.0672959223662419,0.107031765051014
2017-10-28,6763,2728,6471985,2372.42851906158,2737016004.07728,,0.00255175974599395,0,57.4477671615637,0,0,0,0,0.82519403,0.798962171909257,0.00474979423475601,27.3701600407728,,-7.39281209259159,100000000,22513,11129,121183620,3316815073.7202,11152.3894330128,305242.683618585,40,1094.80640163091,124114942,3397045825.99123,,0.0676424605226548,0.107241594309218
2017-10-29,6644,3594,6675327,1857.3530884808,2774943674.98127,,0.00101270284672417,0,21.8227336440595,0,0,0,0,4.68272523,0.808859945811244,0.00449403325185003,27.7494367498127,,-2.28417016270826,100000000,21549,11520,21355086,592591608.243811,2159.66944444444,59929.6106491142,37,1026.72915974307,24879392,690389114.677796,,0.05781426299974,0.107264610272684
2017-10-30,7330,3557,6779249,1905.88951363509,2866021635.41614,,0.000099922854321303,0,2.29482827234304,0,0,0,0,2.60078253,0.832511824879189,0.00468361097422962,28.6602163541614,,-15.911755109508,100000000,22966,12288,38449966,1101984344.37015,3445.70190429688,98754.5620690944,40,1146.40865416646,42340785,1213496058.70503,,0.0575582311571235,0.1070755320396
2017-10-31,7236,3654,6851921,1875.18363437329,2860426093.68819,,0.0000619776604545418,0,1.43794370020582,0,0,0,0,4.20077662,0.829107337185772,0.00444959101002977,28.6042609368819,,-19.4992669916073,100000000,23201,12494,23805122,680927921.322308,2196.47718905074,62828.6066575164,44,1258.5874812228,27442786,784980611.57901,,0.0571774085453711,0.107075355463492
2017-11-01,7479,4298,7305105,1699.65216379712,2698434134.3759,,0.000683289824822257,0,16.3811902602889,0,0,0,0,2.26885305,0.7845905938192,0.00401169925471343,26.984341343759,,-26.1227100137082,100000000,23974,13272,44075133,1189338433.64358,3607.66131705847,97350.3644321809,45,1214.29536046915,47880881,1292034036.7439,,0.055834239175379,0.107306876069651
2017-11-02,8205,3676,6926954,1884.37268770403,2458461519.52503,,0.0000275371825645993,0,0.645251261853691,0,0,0,0,4.03054557,0.716120167372296,0.00349025983050847,24.5846151952503,,-26.3323130699248,100000000,23432,13710,24810537,609957504.93252,2052.29460247994,50454.8730692586,46,1130.89229898151,28136959,691736309.779535,,0.0569787895125983,0.101491916818267
2017-11-03,6747,3593,6319639,1758.87531310882,2672258794.07288,,0.000016488941540527,0,0.345113546443229,0,0,0,0,8.30447735,0.779686681610741,0.00371217580362361,26.7225879407288,,-14.2594263707486,100000000,20930,11364,12041697,321785307.03811,1385.71304118268,37029.838603619,45,1202.5164573328,15747243,420807085.891526,,0.0588026642870965,0.10204907583085
2017-11-04,5336,3688,5922517,1605.88855748373,2648501308.89848,,0.0000162631633373331,0,0.296200993862847,0,0,0,0,3.78058898,0.777306006805146,0.0035691691862751,26.4850130889848,,-18.4279770643084,100000000,18213,9188,26450905,700552565.140494,3204.3368524162,84866.9034777593,41,1085.88553664838,29441447,779757109.153652,,0.0583913729877919,0.101250487994431
