date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2014-01-19,3692,4143,1273796,307.457398020758,,,0,0.278528644921898,0.000545138888888889,,,,1814604,36500,,,1.95495424,,,,,,1814604,1152,1832,928207.91770697,,660.835007526316,,100,,1210649.73378821,,,,
2014-01-20,4522,765,1200463,1569.23267973856,,,0,3.60700577588951,0.000405673593275741,,,,199092,3608.71650934401,,,8.45208753,,,,,,2013696,4283,8543,238248.360904,,116.246631478797,,27.64764867,,993094.97272336,,,,
2014-01-21,2216,454,621350,1368.61233480176,,,0,4.74250147210016,0.000846506024096385,,,,16710,300.390660784099,,,79.00345155,,,,,,2030406,2075,4150,25700.21891584,,17.1320731096193,,6.441909185,,71098.10340492,,,,
2014-01-22,348,99,97245,982.272727272727,,,0,6.10650391352964,0.000839285714285714,,,,2079,37.3353308880508,,,283.43658456,,,,,,2032485,280,559,7170.8632927,,16.4729491790698,,2.04277781,,9208.3785911,,,,
2014-01-23,349,79,80174,1014.86075949367,,,0,6.10650391352964,0.000731481481481482,,,,9234,165.077074759063,,,166.38994144,,,,,,2041719,216,446,12270.68765275,,30.6485851899103,,5.86901657,,13669.2689947,,,,
2014-01-24,267,85,79580,936.235294117647,,,0,6.10650391352964,0.000417582417582418,,,,10370,184.448627715465,,,152.34203091,,,,,,2052089,182,363,13470.27466929,,551.878685574904,,7.13356837,,200331.96286369,,,,
2014-01-25,340,72,100921,1401.68055555556,,,0,6.10650391352964,0.000355371900826446,,,,8784,155.572905268787,,,113.29746697,,,,,,2060873,242,482,18189.93005891,,425.220525883216,,11.01748911,,204956.29347571,,,,
2014-01-26,308,64,80173,1252.703125,,,0,5.96338272805628,0.000673151750972763,,,,7830,138.151779158246,,,176.30473788,,,,,,2068703,257,514,11733.6778631,,39.3303548081907,,15.117444115,,20215.80237141,,,,
2014-01-27,705,327,241366,738.122324159021,,,0,1.52662597838241,0.000481788079470199,,,,47088,812.325981157874,,,57.47104977,,,,,,2115791,604,1208,36814.90086704,,53.3686762964321,,24.09265655,,64469.36096609,,,,
2014-01-28,1450,781,553686,708.944942381562,,,0,1.21723894486463,0.000436236391912908,,,,114063,1867.07268727011,,,18.13246804,,,,,,2229854,1286,2565,122975.75792152,,70.3449349002963,,30.78628352,,180434.75801926,,,,
2014-01-29,988,428,338274,790.359813084112,,,0,1.76358072846055,0.000470383275261324,,,,61376,977.738594554017,,,39.62927555,,,,,,2291230,861,1722,57816.60068276,,54.5166404163415,,28.764497385,,93877.65479694,,,,
2014-01-30,1779,859,676400,787.427240977881,,,0,1.63862435595725,0.000508884803921569,,,,123921,1872.80898792663,,,9.95152034,,,,,,2415151,1632,3263,242691.66087325,,94.1563118111676,,28.57114603,,307232.04543984,,,,
2014-01-31,980,345,311834,903.866666666667,,,0,3.16947263680842,0.000591647331786543,,,,46920,695.585139502476,,,52.65728859,,,,,,2462071,862,1724,46756.50923022,,46.9951220541995,,22.826374725,,81019.59042144,,,,
2014-02-01,1170,558,419739,752.220430107527,,,0,2.34128913438673,0.000501934235976789,,,,78402,1126.43314847274,,,32.45337156,,,,,,2540473,1034,2068,78280.7109874,,108.063820746842,,27.269065345,,223475.98130447,,,,
2014-02-02,1534,821,518372,631.390986601705,,,0,2.47046833396469,0.000538971807628524,,,,114550,1574.77920153611,,,25.46857127,,,,,,2655023,1206,2412,104247.03341187,,95.1850333322388,,24.612683405,,229586.30039736,,,,
2014-02-03,1220,776,641315,826.436855670103,,,0,4.46853320161379,0.00058256880733945,,,,100416,1330.16336053892,,,7.97981805,,,,,,2755439,1090,2179,345300.98086116,,207.13863500061,,31.05650517,,451355.08566633,,,,
2014-02-04,1441,644,502944,780.968944099379,,,0,5.99706696194887,0.000504273504273504,,,,79076,1018.26026674757,,,15.21735945,,,,,,2834515,1053,2106,186268.51844401,,107.796896867564,,31.93563491,,227020.26480309,,,,
2014-02-05,1908,817,704425,862.209302325581,,,0,6.9156996722811,0.000377593360995851,,,,97327,1211.67358268283,,,6.16084933,,,,,,2931842,1687,3367,475882.76243841,,173.572934875961,,23.83242554,,584420.07172736,,,,
2014-02-06,2563,820,873214,1064.89512195122,,,0,13.1273555889803,0.000518308631211857,,,,79955,968.975498680688,,,19.69043783,,,,,,3011797,2294,4580,152957.34034333,,91.1046540750502,,19.78816045,,417259.31566373,,,,
2014-02-07,2563,493,774276,1570.53955375254,17.365652302764,393685.307889223,22670.34379276159737868521228,17.2741136951722,0.00073945294390357,0.0000953267420136442,0.000128915224152621,0.20561978252343,42034,502.398790240848,5418.82253203127,5418.82253203127,17.35102931,,0.000181211998831093,0.128915224152621,,,3053831,2157,4305,176002.87250133,22689.4497600141,63.0539310105691,8.12861164993142,11.48348369,1.48039587394932,271447.1730005,34993.6731529547,,,
2014-02-08,4759,951,1312622,1380.25446898002,2.64884902925988,353164.754845908,133327.6268087600904089188913,18.1572062142352,0.000692730666023166,0.0000780974199524018,0.000112738505429165,0.242726781212065,78770,917.801213751767,8880.41207265533,8880.41207265533,3.12441046,,0.00016630438340152,0.112738505429165,,,3132601,3108,6199,1002621.46765497,113034.045774617,309.075864711016,34.8447510517468,12.49297237,1.40843903336165,1915961.28534359,216002.611769778,,,
2014-02-09,1877,728,787233,1081.36401098901,3.5510548583475,646990.377861406,182196.6721636300818014872827,50.0978613303927,0.000910876132930514,0.000186227734137001,0.000204449021556707,0.246565519997389,31955,368.569082045001,6533.16848384457,6533.16848384457,11.67763131,,0.000297328720046756,0.204449021556707,,,3164556,1324,2625,270992.97082996,55404.2477349306,181.33295168451,37.0733445478878,6.34438381,1.29710306233471,475998.99817184,97317.5294382054,,,
2014-02-10,581,96,285931,2978.44791666667,4.30226618509451,827472.364143272,192334.0696608002707960645286,90.3544222206819,0.00147603833865815,0.000385629179473992,0.000261259595617661,0.120701933175359,2686,30.9540603465097,701.743273829037,701.743273829037,39.63652923,,0.000380929281122151,0.261259595617661,,,3167242,313,609,79907.14782222,20876.5091269939,146.839048695731,38.3631104831286,3.22681403,0.843036128611195,89424.9806557,23363.1342842253,,,
2014-02-11,2608,613,972533,1586.51386623165,4.02764358023541,964965.135115075,239585.5333005098758832027198,37.9684912018808,0.000829943802541544,0.000250333468853907,0.00030162701147633,0.512182277275094,31958,364.612090522631,9639.39603276055,9639.39603276055,15.77237119,,0.000449,0.30162701147633,,,3199200,2046,4077,202835.70316203,61180.7269654631,110.21799184804,33.2447234920469,5.36648865,1.61867793362114,449358.75276446,135538.737677075,,,
2014-02-12,3423,567,936775,1652.16049382716,3.46991500113557,996995.298757897,287325.5680417583910365565629,34.2048408875288,0.000855748413998511,0.000264017287739529,0.000308522088292165,0.709150434868374,32320,365.054215972669,9971.43389360277,9971.43389360277,15.60494009,,0.000471943308007014,0.308522088292165,,,3231520,2686,5356,207083.14046364,63889.7229459419,96.3370112089582,29.7220958780135,6.66539094,2.05642033209248,515981.03203518,159191.54552264,,,
2014-02-13,4253,575,1105067,1921.85565217391,1.9638961378044,569826.539304388,290151.0565326760406671940858,31.2471770461968,0.000981024817518248,0.000171195153227512,0.00017450644486303,0.586343399804229,33841,378.272570781607,5905.4726006098,5905.4726006098,14.69446817,,0.000284529631794272,0.17450644486303,,,3265361,3425,6836,222217.02487786,38778.3029994748,59.1425983575015,10.3207645793297,5.73180145,1.00023629370026,404298.80237188,70552.7466642975,,,
2014-02-14,4537,565,1241232,2196.87079646018,3.86130614266874,1246889.19371067,322919.019533862223387790995,31.3906922400137,0.00102107088621444,0.000385964755278105,0.000377999961108525,1.41108714529676,33288,368.336249173525,12582.8627053806,12582.8627053806,24.54312494,,0.000564812215078901,0.377999961108525,,,3298649,3656,7293,134402.1598171,50804.0111837656,33.8650965696737,12.8010051862731,6.72913398,2.54361238273405,246978.14928263,93357.7308234896,,,
2014-02-15,3929,596,1341699,2251.17281879195,3.2059522736765,1110273.28769825,346316.2246096124898172651915,38.1523260641664,0.00161750174529756,0.000539384222343783,0.00033346747471024,1.74922303306089,30831,337.990166632627,10281.1357127914,10281.1357127914,22.90058887,,0.000508996902396259,0.33346747471024,,,3329480,3243,6456,145388.40107007,48482.3029569958,36.7675531135223,12.2607830880409,5.732008005,1.91143823444623,237371.3229009,79155.6156163921,,,
2014-02-16,3888,588,1117496,1900.50340136054,3.90560168564163,1489298.12418702,381323.6074897765006235030804,60.2742890221297,0.000890007165890362,0.000395654826151379,0.000444552405098409,1.1042726197885,20627,224.734762203118,9169.78245996488,9169.78245996488,24.59101196,,0.000713293045002922,0.444552405098409,,,3350107,2791,5562,136232.98645944,60562.701784283,46.0880608024344,20.4885582760439,4.31632262,1.91883160190167,256341.79418314,113957.361131356,,,
2014-02-17,3582,599,1756552,2932.47412353923,4.57296385104413,4732392.09382589,1034863.219560626738210274835,87.923546192297,0.00107731400076864,0.00151462652392033,0.00140592856199741,3.9410582152407,15919,172.620027296284,22380.9767784368,22380.9767784368,7.83772823,,0.0022276674301578,1.40592856199741,,,3366026,2602,5141,429464.49531318,603796.400324603,156.940397279376,220.646987066295,4.53460084,6.37532483821345,806830.58241327,1134346.16050782,,,
2014-02-18,3721,579,1354287,2339.0103626943,3.1667956728207,3414798.17078498,1078313.387912197142860923445,137.541311411065,0.000930416046238244,0.000940113461863343,0.00101042266592919,2.39916955467525,13548,146.320808480596,13689.2062780087,13689.2062780087,6.70937163,,0.00161056337492694,1.01042266592919,,,3379574,2552,5040,503709.46576009,508959.461247078,140.799633272575,142.267140813128,3.908402885,3.94913886258704,709630.15169378,717026.389698165,,,
2014-02-19,3251,577,896757,1554.17157712305,2.97808243665537,3318812.14913413,1114412.451544297294055457261,128.911005259566,0.000856796683804627,0.000838008265170064,0.000978071321948712,1.95591129090693,13647,146.797246627909,13347.7393306341,13347.7393306341,20.83304774,,0.0015673631244886,0.978071321948712,,,3393221,2334,4628,162876.84077467,159305.166971311,41.3956182087835,40.4878670243491,3.91980191,3.83384583589079,191578.92107025,187377.848588687,,,
2014-02-20,3040,585,864623,1477.98803418803,3.18443097923023,3701661.2725515,1162424.714711921078598450986,149.80479999786,0.000950866305701965,0.00103314483526382,0.00108653007164989,2.1561732711956,13644,146.177203969045,14824.6162975911,14824.6162975911,19.59470616,,0.00192634735242548,1.08653007164989,,,3406865,2087,4136,173866.60314878,188911.292776767,66.0278019225725,71.7411923538175,4.891654365,5.31492956768995,273090.98875176,296721.571575389,,,
2014-02-21,3186,581,960056,1652.41996557659,3.01535176884875,3855314.47680506,1278562.095684445925104278108,185.960708828877,0.000831260125,0.000937065645782179,0.00112728328666334,1.94909654322693,13140,140.23663708094,14812.5023867563,14812.5023867563,17.68770302,,0.00194244535359439,1.12728328666334,,,3420005,2080,4119,193354.95381499,217965.8078292,51.1740708518524,57.6876747818188,4.86387558,5.48296564974396,210785.99783878,237615.532426312,,,
2014-02-22,3372,575,881942,1533.81217391304,2.69864647150616,3880608.92108282,1437983.434309194427493748147,226.250564029091,0.000745171709776414,0.000842417922486226,0.00113050175071594,1.92155528119108,12638,134.382456899829,14287.2811255481,14287.2811255481,16.55969415,,0.00186250643132671,1.13050175071594,,,3432643,2281,4511,207289.03375083,234340.615559529,52.2545879761361,59.073903189962,4.94005007,5.5847352527594,235720.44636035,266482.377289919,,,
2014-02-23,3762,565,1209834,2141.29911504425,2.4616039731591,3951615.26670898,1605300.97846636201050680188,189.270645101111,0.00081050317626527,0.000929562043438223,0.00114689500381919,2.13055620356041,12847,136.095446511236,14734.1601140651,14734.1601140651,10.02523693,,0.00187982905902981,1.14689500381919,,,3445490,2292,4519,343681.65292565,394166.770644749,83.7177682534521,96.015490140777,5.00464923,5.73980719775456,378320.59473735,433893.999946171,,,
2014-02-24,4082,583,1448763,2485.01372212693,1.73208317815796,2813209.2204149,1624176.746180691826995512363,215.49751178971,0.0014420706543263,0.00117304413763405,0.000813444288679507,2.7249815317239,12902,136.168196086505,10495.058212543,10495.058212543,4.88051602,,0.00149863803039158,0.813444288679507,,,3458392,2323,4533,708611.954929,576416.347627015,235.538066787913,191.59709519524,5.47415474,4.45291990860085,1067694.05674961,868509.632520024,,,
2014-02-25,3486,557,1020764,1832.61041292639,1.30413297594194,2031037.07657646,1557384.955402644669149848108,182.194356156535,0.000806106375227687,0.000471677960678546,0.000585131162801335,1.03580480165009,12688,133.420145891192,7424.14419362334,7424.14419362334,7.02995249,,0.00109515254237288,0.585131162801335,,,3471080,2196,4317,493755.8260571,288911.920640725,209.18456372789,122.40040701419,5.48609064,3.21008259541672,903049.7616133,528402.557080259,,,
2014-02-26,3099,556,953666,1715.22661870504,1.26970225019922,2154394.54345527,1696771.462063045782303125347,167.554535705789,0.00126240002007025,0.000780642496170901,0.000618379660773025,1.5558204948686,12855,134.677455233809,7949.27053923724,7949.27053923724,6.43074993,,0.00105212560958504,0.618379660773025,,,3483935,1993,3939,541761.85326762,335014.511043396,285.427173165468,176.502358517466,5.09029615,3.14773560647124,1124297.63509878,695242.790200298,,,
2014-02-27,2741,581,771673,1328.18072289157,1.17925098777844,2113348.76046059,1792111.079289296609025627434,138.473422035307,0.0012071572212693,0.000729384326142596,0.000604216512390709,1.2756931864234,13733,143.311057538909,8297.70536466161,8297.70536466161,14.49228738,,0.00103178340151958,0.604216512390709,,,3497668,1749,3454,241346.85634966,145825.755820053,165.977409168906,100.286291303682,5.059866235,3.05725472967521,573285.9712694,346388.850162917,,,
2014-02-28,2699,579,927267,1601.49740932642,1.08069361442309,1920393.13088112,1777000.534889148395985822267,145.211141593903,0.000891489539279386,0.000487586106695413,0.000546934187348448,0.825483278635334,13528,140.627865832611,7398.9256864498,7398.9256864498,19.96764236,,0.000992840911747516,0.546934187348448,,,3511196,1693,3351,175844.29531284,96175.2567567886,97.7455868907132,53.4604031329693,5.05352444,2.76394528283692,327545.46167078,179145.81089858,,,
2014-03-01,3579,588,1276752,2171.34693877551,1.73084267767679,3329478.62888398,1923617.132755790214179928668,190.397689162097,0.00118224611818182,0.0011168576588493,0.000944691330910793,2.45708684946846,13213,136.83840326137,12482.2065553243,12482.2065553243,8.8353644,,0.00166668520864991,0.944691330910793,,,3524409,2200,4329,398897.97854753,376835.462251691,169.837024424135,160.443564641165,5.11526792,4.83234925931008,735224.47873208,694560.191331603,,,
2014-03-02,3815,566,1314682,2322.75971731449,1.66130435639263,3563670.12541776,2145103.702223436331249138687,258.512926684718,0.00113273242022379,0.0011414204219213,0.00100766995059239,2.7542474780961,12136,125.253319270644,12229.0825203892,12229.0825203892,9.32840873,,0.00180701178901227,1.00766995059239,,,3536545,2413,4779,379115.57088867,382023.368586192,246.882844895229,248.776424117684,4.89890229,4.93647662852125,1179853.1157543,1188902.53085841,,,
2014-03-03,4238,585,1391885,2379.2905982906,1.85526674133375,4135954.55001233,2229304.529568073979940777876,277.17681351665,0.00114205972529569,0.00133095942410627,0.00116540264456106,3.48844465058254,12404,127.571852962666,14455.6544031354,14455.6544031354,13.48695909,,0.00172337691408533,1.16540264456106,,,3548949,2621,5185,263139.3020198,306663.238461826,60.3599865947657,70.34368800321,4.96386143,5.78489723775664,312966.53049386,364732.022296644,,,
2014-03-04,3675,575,1250815,2175.33043478261,1.59685015966196,3599228.60287692,2253955.126033147299552199147,250.86310781633,0.00135520588809947,0.00136959835391832,0.0010106201322952,3.08433549302405,12457,127.668819561712,12589.2949880013,12589.2949880013,19.66671248,,0.00149761805961426,1.0106201322952,,,3561406,2252,4498,181088.01880051,183011.197517247,56.4109323764295,57.0100239411628,4.725642525,4.77582947379532,253736.37382918,256431.08768735,,,
2014-03-05,3700,563,1353863,2404.73001776199,1.51581453406995,3715172.60830887,2450941.407939701716856675134,278.52732132263,0.00108420390517241,0.00112722980246581,0.00103968432237528,2.61517314172069,11960,122.164927969875,12434.6244956084,12434.6244956084,8.6045337,,0.0015508303383986,1.03968432237528,,,3573366,2320,4632,415288.74489317,431769.197324336,139.583901893415,145.123194454553,5.043933805,5.24409890015719,646552.6335703,672210.63671349,,,
2014-03-06,3645,576,1027625,1784.07118055556,1.5308690027575,3796531.03441945,2479984.262259474299073912751,262.935925730666,0.00117848097021277,0.00124775906141704,0.00105878592268805,2.93223379433002,12374,125.957542933955,13101.4170073419,13101.4170073419,21.01881673,,0.00158530900058445,1.05878592268805,,,3585740,2350,4660,170596.66329791,180625.34555738,139.031424179624,147.204514732657,5.03446355,5.33041913502611,647886.43667705,685973.038654183,,,
2014-03-07,3418,564,1019498,1807.62056737589,1.30880573217629,3275277.36015918,2502493.135259287290008172447,262.920562673247,0.0015378110324349,0.00139993269847497,0.000910341172581118,3.06445267696171,12117,122.926091837447,11030.6039881654,11030.6039881654,12.05248783,,0.00144110046756283,0.910341172581118,,,3597857,2189,4434,298515.71315805,271751.144350188,140.561850540618,127.959239841318,4.9957656,4.54785111424441,623251.2452971,567371.269456404,,,
2014-03-08,3417,582,1062777,1826.07731958763,1.2800664468991,3307209.82109087,2583623.552591684532695680596,281.918622860506,0.00102148544151641,0.000935771396265246,0.000916088823425696,2.02407353012173,12284,124.196257154499,11253.2351069612,11253.2351069612,18.90914668,,0.0014717664541204,0.916088823425696,,,3610141,2163,4291,190920.35519371,174900.003557422,54.1000999187462,49.5604968817768,5.0143994,4.59363524653252,232143.52875134,212664.092119704,,,
2014-03-09,3491,584,1069077,1830.61130136986,1.18646710502329,3075030.90431323,2591754.032871291304014611718,310.240301652986,0.00102535300839552,0.000870446004233465,0.000848923246049227,1.86623623307655,12131,122.238611567547,10298.2878978232,10298.2878978232,65.1561939,,0.00132609066335476,0.848923246049227,,,3622272,2144,4273,55593.67088441,47194.7595469857,19.7810837722256,16.7926218462894,4.13996297,3.514510803016,84524.57095872,71754.8731491948,,,
2014-03-10,3178,570,1017582,1785.23157894737,1.12773279629277,2907310.68403351,2578013.775595426876501841399,334.608840536536,0.000956375873175642,0.000765127511731645,0.000800028036247968,1.52030836581078,11739,117.906495054638,9391.5291175149,9391.5291175149,31.43247395,,0.00127322990882525,0.800028036247968,,609.631579026596,3634011,1987,3995,115613.26690097,92493.8548829952,62.0961628021076,49.6786711851043,4.99235846,3.99402673499973,248074.17039442,198466.291384492,,0.332940649146092,
2014-03-11,3410,566,1046362,1848.6961130742,1.2286346078542,3192178.24999097,2598151.01217610152634573238,293.426178034241,0.00100021258198614,0.000875738047294572,0.000875551920728295,1.89597287239275,11893,119.063612207014,10412.9389932216,10412.9389932216,23.13757943,,0.00138132552016365,0.875551920728295,,328.249503989652,3645904,2165,4331,157574.99657189,137965.090907273,59.5510784907804,52.1400611540443,4.58692933,4.01609478512645,257915.72094357,225818.604858166,,0.330883908118656,
2014-03-12,3466,579,1123526,1940.45941278066,1.1814079990496,3086505.66195857,2612565.400303336390090505309,339.441830231626,0.00108795517096019,0.000918037158891846,0.000843818921400612,1.96000933423409,11878,118.527293316004,10022.8811483965,10022.8811483965,39.79401887,,0.00132952904441847,0.843818921400612,,222.981025598575,3657782,2135,4340,91917.88372767,77562.0495045094,27.4751128316083,23.1840200749278,3.79031878,3.19834270470408,119241.98968918,100618.647125187,,0.330595442119255,
2014-03-13,3415,591,1036561,1753.910321489,1.18773244513483,3134371.67531074,2638954.326919087951117076329,294.109892745192,0.00097198375648891,0.000830078977975053,0.000854004989726929,1.75893735432914,12421,123.526273614838,10607.5959773982,10607.5959773982,50.00730192,,0.00132901,0.854004989726929,,183.132795550025,3670203,2119,4281,73393.34175407,62678.2800707095,22.5551507628405,19.2622112955089,3.18086859,2.71647764752566,96558.60041572,82461.5265560736,,0.330616048885241,
2014-03-14,3708,568,1131175,1991.50528169014,1.12446932075883,2972875.58211926,2643803.194304198485936801628,291.330534029127,0.000952488659450458,0.000769019219823129,0.000807378872381344,1.84718416601516,11929,118.249019861319,9631.22256863705,9631.22256863705,51.16954842,,0.00128192,0.807378872381344,,161.692404861713,3682132,2402,4756,71959.43903122,58098.5307422205,19.4056303348129,15.6676959375704,2.7915488,2.25383752234149,92293.17787237,74515.5618790849,,0.310176819598601,
2014-03-15,3036,566,1001772,1769.91519434629,1.09525156534985,2904610.40092988,2652002.967009747295651034227,292.405914654414,0.00107431910772579,0.000844733489337292,0.000786296625706952,1.55262015340194,11907,117.65049042525,9362.43392229268,9362.43392229268,96.68983348,,0.00123597291057861,0.786296625706952,,350.583143977356,3694039,1838,3631,38205.04045738,30040.4943966355,14.2514852970614,11.2058948003916,3.78236451,2.97406045140673,51747.14311363,40688.604020222,,0.277717813604914,
2014-03-16,3240,578,1110575,1921.41003460208,1.04362377789866,2769225.90968814,2653471.460054294580146010175,286.39362221702,0.00109580487817259,0.000818758333359828,0.000747175295227033,1.61295391671886,12221,120.354886057643,9131.22928296957,9131.22928296957,34.11872277,,0.00117651432378726,0.747175295227033,,97.6654423550368,3706260,1970,3899,108628.33363264,81164.4072519884,76.9367477080713,57.4852371825859,4.0342,3.0142545760049,299976.37931377,224134.939774903,,0.27661919723596,
