,close,date,high,low,open,quoteVolume,volume,weightedAverage
0,3921.0,1552262400,3926.99414996,3918.83149718,3920.0,8.28527504,32494.55408941,3921.96444083
1,3925.29825971,1552264200,3926.46744995,3925.2982597,3925.2982597,3.09109024,12133.45153407,3925.2983873
2,3927.78,1552266000,3927.78,3925.29825971,3925.29825971,1.15502824,4536.1344501,3927.29311112
3,3928.50954995,1552267800,3933.44,3927.02285,3927.84,2.89175312,11366.94053079,3930.81292181
4,3928.2999065,1552269600,3928.50954995,3926.45529332,3928.50954995,0.94955687,3729.38354682,3927.49888358
5,3925.29825971,1552271400,3928.50954995,3925.29825971,3928.2999065,0.8183302100000001,3212.4028189,3925.55814223
6,3931.39906999,1552273200,3933.45000012,3925.38123641,3925.38123641,2.9615062500000002,11639.47120408,3930.25380381
7,3931.58824115,1552275000,3933.45000012,3929.15075583,3930.89899,0.09625139,378.43535759,3931.7391426
8,3922.99965999,1552276800,3933.45000012,3919.0608,3933.25,2.5236971,9919.03953949,3930.36055693
9,3915.48818512,1552278600,3921.74382525,3915.48818512,3919.95361005,1.9087093,7479.2211231,3918.47051989
10,3908.39998998,1552280400,3914.3991766,3893.55473449,3914.3991766,3.31073564,12921.84115243,3903.01206665
11,3879.53916897,1552282200,3911.89995,3864.0,3908.70000004,24.17839856,93880.98822466,3882.84559011
12,3891.93814,1552284000,3893.22747058,3870.87495497,3883.19460616,12.77077198,49571.12830404,3881.60781366
13,3896.54198003,1552285800,3897.72459419,3892.08743999,3892.08743999,0.44665911,1739.43120298,3894.31484558
14,3897.9998778,1552287600,3901.69,3896.00754017,3896.54198003,0.14023641,546.78881054,3899.05025763
15,3890.0,1552289400,3898.88985,3890.0,3898.28997999,3.13841245,12229.25613509,3896.63765675
16,3895.2759375,1552291200,3895.2759375,3882.31265108,3890.0,16.29294176,63314.85814295,3886.02985732
17,3890.99999997,1552293000,3895.2759375,3882.31820007,3895.2759375,2.8816044,11212.80940354,3891.16889311
18,3893.23513752,1552294800,3893.31774999,3874.11456189,3891.0,3.0214392,11739.53508949,3885.41165729
19,3898.22571629,1552296600,3898.22571629,3892.36995937,3894.66531283,0.84250979,3280.63686092,3893.88574455
20,3894.62604999,1552298400,3900.57757536,3889.36503316,3899.87134952,3.7726612900000003,14709.41354564,3898.94888911
21,3874.89675,1552300200,3892.62908,3874.89675,3890.38464684,4.03985639,15712.62907477,3889.40287918
22,3877.0,1552302000,3886.18451031,3874.93688724,3877.330945,1.61657101,6274.45458911,3881.33558643
23,3874.07205447,1552303800,3887.13999979,3871.12913999,3877.0,3.93106584,15226.82218779,3873.45895682
24,3859.74038753,1552305600,3876.43714567,3837.60182639,3874.70017392,36.8414175,142011.56212282,3854.67150179
25,3854.72402949,1552307400,3862.10828924,3839.54711239,3859.74038753,11.18604981,43068.28275108,3850.17798799
26,3861.20040022,1552309200,3865.36133523,3842.97172313,3850.89928196,2.37946555,9168.64648378,3853.23775071
27,3873.14835841,1552311000,3875.3,3864.64444987,3865.58485295,5.75774298,22286.68938718,3870.73363027
28,3864.70999917,1552312800,3870.29,3856.65046112,3870.23412901,4.53481546,17512.80338316,3861.85579934
29,3860.4934041,1552314600,3866.38304865,3853.14244258,3856.55046112,7.03186754,27136.09275147,3859.01648418
